HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,20.60000,19.30000,20.50000,18.70000,23.00000,89.00000,24.20000,21.60000,13.31900,13.50000,1192.60000,360.00000,360.00000,1.30000,101.05146,-1.28000,0.25000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1013.90000,1013.90000,nan,20.90000,19.70000,20.80000,18.60000,23.30000,87.00000,24.60000,21.40000,13.23500,13.41000,1190.40000,359.00000,360.00000,1.30000,88.72697,-1.35000,-0.03000,127.21121,34.76271,10.00000,13.00000,1.00000,4.00000,nan,7.10000,248.61400,nan,27.83500
20,2.50000,1012.85000,1012.85000,nan,20.70000,19.65000,20.65000,18.50000,23.10000,87.00000,24.40000,21.25000,13.15100,13.32500,1189.75000,358.00000,361.00000,1.50000,86.19856,-1.50500,-0.10000,127.21118,34.76273,19.00000,22.00000,9.00000,12.00000,nan,6.00000,251.68300,nan,33.81950
30,4.00000,1011.80000,1011.80000,nan,20.50000,19.50000,20.50000,18.40000,22.90000,88.00000,24.10000,21.20000,13.10900,13.28000,1189.40000,358.00000,362.00000,1.70000,85.89000,-1.67000,-0.12000,127.21117,34.76273,27.00000,30.00000,20.00000,23.00000,nan,5.50000,252.71700,nan,34.56000
40,6.00000,1010.66667,1010.66667,nan,20.33333,19.43333,20.30000,18.40000,22.70000,88.66667,23.80000,21.16667,13.12700,13.30000,1188.83333,358.00000,363.66667,1.90000,85.57819,-1.89667,-0.14667,127.21106,34.76272,37.00000,40.00000,35.66667,38.66667,nan,4.90000,254.85767,nan,43.68867
50,8.00000,1009.50000,1009.50000,nan,20.20000,19.40000,20.20000,18.50000,22.60000,90.00000,23.70000,21.20000,13.17400,13.35000,1187.90000,358.00000,365.00000,2.10000,84.83017,-2.10000,-0.19000,127.21095,34.76273,47.00000,50.00000,47.00000,50.00000,nan,4.90000,258.55600,nan,53.54000
60,9.50000,1008.60000,1008.60000,nan,20.15000,19.40000,20.10000,18.50000,22.55000,90.50000,23.55000,21.25000,13.22200,13.40000,1187.10000,358.00000,366.50000,2.25000,83.74423,-2.23500,-0.24500,127.21094,34.76274,55.00000,58.00000,53.50000,56.50000,nan,5.50000,259.99550,nan,53.98100
70,11.50000,1007.30000,1007.30000,nan,20.05000,19.40000,20.00000,18.55000,22.45000,91.00000,23.45000,21.35000,13.29150,13.47000,1185.85000,358.00000,368.50000,2.45000,82.43650,-2.41000,-0.32000,127.21090,34.76271,66.00000,69.00000,63.50000,66.50000,nan,5.55000,257.30050,nan,58.60400
80,13.50000,1006.05000,1006.05000,nan,19.95000,19.40000,19.95000,18.55000,22.35000,92.00000,23.25000,21.35000,13.30200,13.48000,1184.75000,358.00000,370.00000,2.55000,80.97546,-2.55000,-0.40500,127.21079,34.76270,77.00000,80.00000,75.50000,78.50000,nan,5.40000,258.62250,nan,69.02550
