HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,26.70000,25.40000,26.60000,23.60000,30.00000,83.00000,34.90000,28.90000,17.91900,18.25000,1165.00000,381.00000,381.00000,0.60000,167.36664,-0.13000,0.58000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1013.10000,1013.10000,nan,26.10000,25.00000,26.10000,23.40000,29.40000,85.00000,33.70000,28.50000,17.71000,18.03000,1165.30000,380.00000,383.00000,0.30000,154.35899,-0.12000,0.25000,127.21118,34.76273,16.00000,19.00000,10.00000,13.00000,nan,11.30000,256.84400,nan,30.95600
30,2.00000,1012.00000,1012.00000,nan,25.80000,24.80000,25.80000,23.20000,29.10000,86.00000,33.10000,28.30000,17.57100,17.89000,1165.30000,379.00000,383.00000,0.20000,149.93142,-0.11000,0.19000,127.21113,34.76276,26.00000,29.00000,17.00000,20.00000,nan,9.60000,258.97700,nan,37.54700
40,3.50000,1010.85000,1010.85000,nan,25.55000,24.65000,25.55000,23.15000,28.85000,86.50000,32.60000,28.15000,17.51550,17.83000,1164.90000,379.00000,384.50000,0.20000,149.74356,-0.10500,0.18000,127.21109,34.76277,36.00000,39.00000,26.00000,29.00000,nan,6.70000,261.02250,nan,41.75800
50,5.50000,1009.60000,1009.60000,nan,25.35000,24.55000,25.35000,23.10000,28.65000,87.00000,32.20000,28.05000,17.45600,17.76500,1164.25000,378.00000,385.50000,0.20000,151.50436,-0.09500,0.17500,127.21107,34.76274,47.50000,50.50000,38.50000,41.50000,nan,5.45000,259.03400,nan,42.76100
60,7.50000,1008.30000,1008.30000,nan,25.20000,24.50000,25.20000,23.05000,28.45000,88.00000,31.90000,28.00000,17.45400,17.76500,1163.50000,378.00000,387.50000,0.20000,151.26020,-0.08500,0.15500,127.21112,34.76276,58.50000,61.50000,49.50000,52.50000,nan,5.45000,260.42500,nan,38.87500
70,9.00000,1007.40000,1007.40000,nan,25.10000,24.50000,25.10000,23.10000,28.30000,88.00000,31.70000,28.00000,17.47600,17.79000,1162.80000,378.00000,389.00000,0.10000,148.39250,-0.08000,0.13000,127.21113,34.76279,67.00000,70.00000,55.00000,58.00000,nan,5.60000,264.91600,nan,36.87700
80,10.50000,1006.40000,1006.40000,nan,25.00000,24.50000,25.00000,23.05000,28.25000,89.00000,31.55000,28.00000,17.48600,17.79500,1162.00000,378.00000,389.50000,0.10000,136.73570,-0.08000,0.08500,127.21113,34.76279,75.00000,78.00000,63.00000,66.00000,nan,5.55000,264.19850,nan,37.62200
90,12.50000,1005.15000,1005.15000,nan,24.95000,24.50000,24.95000,23.05000,28.20000,89.00000,31.35000,28.00000,17.51150,17.82000,1160.85000,378.00000,391.50000,0.00000,103.24052,-0.08500,0.02000,127.21114,34.76276,86.00000,89.00000,75.50000,78.50000,nan,5.80000,259.89800,nan,36.78200
100,14.50000,1003.75000,1003.75000,nan,24.85000,24.55000,24.90000,23.10000,28.10000,90.00000,31.25000,28.05000,17.57200,17.88500,1159.45000,378.00000,393.50000,0.10000,60.25512,-0.10500,-0.06000,127.21117,34.76279,99.00000,102.00000,89.50000,92.50000,nan,6.20000,263.34800,nan,33.06100
110,16.00000,1002.70000,1002.70000,nan,24.80000,24.60000,24.80000,23.10000,28.00000,90.00000,31.10000,28.10000,17.62300,17.94000,1158.50000,378.00000,395.00000,0.20000,45.00000,-0.12000,-0.12000,127.21118,34.76281,108.00000,111.00000,99.00000,102.00000,nan,6.00000,268.06200,nan,32.90600
120,17.50000,1001.70000,1001.70000,nan,24.70000,24.60000,24.75000,23.10000,27.95000,91.00000,30.95000,28.10000,17.64650,17.96500,1157.65000,378.00000,396.00000,0.25000,37.56859,-0.15000,-0.19500,127.21114,34.76281,116.50000,119.50000,109.00000,112.00000,nan,5.80000,267.46400,nan,36.14000
130,19.50000,1000.40000,1000.40000,nan,24.60000,24.55000,24.60000,23.10000,27.85000,91.50000,30.75000,28.10000,17.66050,17.98000,1156.60000,377.50000,397.50000,0.35000,33.02387,-0.19500,-0.30000,127.21113,34.76279,128.00000,131.00000,121.50000,124.50000,nan,5.75000,264.71100,nan,36.80450
140,21.00000,999.40000,999.40000,nan,24.50000,24.60000,24.60000,23.10000,27.80000,92.00000,30.60000,28.10000,17.70600,18.03000,1155.70000,378.00000,399.00000,0.40000,32.96940,-0.24000,-0.37000,127.21117,34.76278,137.00000,140.00000,131.00000,134.00000,nan,6.00000,261.92700,nan,33.75200
150,22.50000,998.35000,998.35000,nan,24.45000,24.60000,24.50000,23.20000,27.75000,92.50000,30.50000,28.25000,17.78650,18.11000,1154.65000,378.00000,400.50000,0.55000,33.54125,-0.29500,-0.44500,127.21117,34.76275,146.00000,149.00000,138.50000,141.50000,nan,5.95000,257.40350,nan,33.57350
160,24.50000,997.05000,997.05000,nan,24.40000,24.65000,24.50000,23.30000,27.70000,93.00000,30.40000,28.40000,17.88850,18.21500,1153.30000,378.00000,402.50000,0.65000,35.63981,-0.38000,-0.53000,127.21114,34.76274,157.00000,160.00000,149.00000,152.00000,nan,5.80000,256.13200,nan,36.92900
170,26.00000,996.00000,996.00000,nan,24.30000,24.70000,24.40000,23.30000,27.60000,94.00000,30.30000,28.40000,17.90400,18.23000,1152.40000,378.00000,404.00000,0.70000,38.41806,-0.46000,-0.58000,127.21112,34.76275,167.00000,170.00000,159.00000,162.00000,nan,6.20000,258.44900,nan,38.58700
180,27.50000,994.95000,994.95000,nan,24.25000,24.65000,24.30000,23.20000,27.55000,94.00000,30.05000,28.25000,17.87050,18.19500,1151.55000,377.50000,405.00000,0.85000,41.34778,-0.55000,-0.62500,127.21111,34.76273,176.50000,179.50000,169.00000,172.00000,nan,6.50000,256.41150,nan,40.17200
190,29.00000,993.80000,993.80000,nan,24.10000,24.60000,24.20000,23.20000,27.40000,94.00000,29.90000,28.20000,17.83900,18.16000,1150.80000,377.00000,406.00000,0.90000,44.55586,-0.64000,-0.65000,127.21112,34.76269,186.00000,189.00000,179.00000,182.00000,nan,6.20000,249.49200,nan,40.30200
200,30.50000,992.90000,992.90000,nan,24.00000,24.60000,24.10000,23.10000,27.30000,95.00000,29.75000,28.15000,17.81800,18.14500,1149.95000,376.50000,407.00000,1.00000,48.27049,-0.74000,-0.66000,127.21116,34.76267,194.50000,197.50000,189.00000,192.00000,nan,5.75000,244.61950,nan,38.58300
210,32.50000,991.55000,991.55000,nan,23.95000,24.70000,24.05000,23.10000,27.25000,95.00000,29.60000,28.10000,17.81500,18.14000,1148.75000,376.00000,408.50000,1.10000,53.18252,-0.87500,-0.65500,127.21115,34.76268,206.00000,209.00000,201.50000,204.50000,nan,5.95000,246.80850,nan,38.63600
220,34.50000,990.20000,990.20000,nan,23.85000,24.70000,23.95000,23.10000,27.15000,95.50000,29.40000,28.10000,17.82150,18.14500,1147.55000,376.00000,410.50000,1.20000,58.78785,-1.01500,-0.61500,127.21110,34.76266,218.00000,221.00000,214.00000,217.00000,nan,5.90000,246.11600,nan,44.07950
230,36.00000,989.30000,989.30000,nan,23.80000,24.70000,23.90000,23.00000,27.00000,96.00000,29.30000,28.00000,17.79900,18.12000,1146.80000,376.00000,411.00000,1.30000,63.02716,-1.12000,-0.57000,127.21108,34.76261,226.00000,229.00000,222.00000,225.00000,nan,5.50000,240.71900,nan,47.93500
