HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1016.00000,1016.00000,nan,27.00000,25.60000,26.90000,23.50000,30.30000,81.00000,35.50000,28.70000,17.78400,18.11000,1165.10000,380.00000,380.00000,0.20000,258.69007,0.20000,0.04000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1014.90000,1014.90000,nan,27.10000,25.80000,27.00000,23.70000,30.50000,82.00000,35.70000,29.20000,18.08500,18.42000,1163.40000,382.00000,383.00000,0.40000,212.47119,0.21000,0.33000,127.21120,34.76271,9.00000,12.00000,3.00000,6.00000,nan,12.30000,255.70700,nan,22.48900
20,2.00000,1013.90000,1013.90000,nan,27.10000,25.90000,27.00000,23.90000,30.50000,82.00000,35.70000,29.40000,18.26400,18.60000,1161.90000,382.00000,385.00000,0.60000,203.45902,0.23000,0.53000,127.21111,34.76274,19.00000,22.00000,5.00000,8.00000,nan,9.30000,257.77700,nan,36.01500
30,3.50000,1012.90000,1012.90000,nan,27.10000,26.00000,27.00000,23.85000,30.50000,82.50000,35.65000,29.40000,18.25450,18.59500,1160.85000,382.00000,386.00000,0.75000,200.87160,0.26500,0.69500,127.21107,34.76278,27.50000,30.50000,10.00000,13.00000,nan,5.85000,260.93750,nan,40.91400
40,5.50000,1011.60000,1011.60000,nan,27.00000,26.05000,27.00000,23.70000,30.40000,82.00000,35.55000,29.15000,18.11800,18.45000,1159.70000,380.50000,387.00000,0.90000,200.96851,0.32000,0.83500,127.21112,34.76278,39.00000,42.00000,20.50000,23.50000,nan,5.70000,260.75900,nan,37.39300
50,7.00000,1010.60000,1010.60000,nan,27.00000,26.10000,26.90000,23.60000,30.30000,82.00000,35.40000,29.00000,18.03200,18.36000,1158.90000,380.00000,387.00000,1.00000,200.95578,0.36000,0.94000,127.21111,34.76277,47.00000,50.00000,31.00000,34.00000,nan,5.80000,260.34200,nan,37.10300
60,8.50000,1009.70000,1009.70000,nan,26.90000,26.10000,26.90000,23.55000,30.25000,82.00000,35.25000,28.85000,17.98050,18.31000,1158.10000,379.00000,388.00000,1.15000,200.43748,0.39500,1.06000,127.21111,34.76279,55.50000,58.50000,41.00000,44.00000,nan,5.45000,263.75150,nan,37.24500
70,10.50000,1008.50000,1008.50000,nan,26.80000,26.10000,26.80000,23.45000,30.15000,81.50000,35.15000,28.65000,17.86750,18.19000,1157.05000,378.00000,388.50000,1.35000,199.75746,0.44000,1.22500,127.21114,34.76279,66.50000,69.50000,51.50000,54.50000,nan,5.20000,262.54100,nan,33.89600
80,12.50000,1007.30000,1007.30000,nan,26.80000,26.20000,26.80000,23.25000,30.10000,81.00000,35.10000,28.35000,17.70050,18.01500,1155.95000,376.50000,389.00000,1.45000,199.22644,0.49000,1.40500,127.21114,34.76280,76.50000,79.50000,62.50000,65.50000,nan,5.05000,265.05000,nan,34.32600
