HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1006.00000,1006.00000,nan,23.70000,23.20000,23.70000,20.30000,26.40000,81.00000,29.10000,23.60000,14.72600,14.95000,1168.70000,362.00000,362.00000,2.00000,90.85937,-2.00000,0.03000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1003.50000,1003.50000,nan,24.20000,23.90000,24.20000,20.30000,26.90000,79.00000,30.00000,23.70000,14.82100,15.04000,1163.90000,361.00000,364.00000,2.70000,78.81346,-2.68000,-0.53000,127.21115,34.76273,22.00000,25.00000,9.00000,12.00000,nan,15.40000,257.01900,nan,32.44400
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,2.50000,1001.75000,1001.75000,nan,24.00000,23.90000,24.05000,20.20000,26.75000,79.50000,29.65000,23.50000,14.74800,14.97000,1162.55000,360.00000,365.50000,3.10000,77.02590,-3.06000,-0.70500,127.21104,34.76275,37.00000,40.00000,19.50000,22.50000,nan,9.75000,259.48350,nan,45.09100
50,4.00000,1000.60000,1000.60000,nan,23.90000,23.80000,23.90000,20.20000,26.60000,80.00000,29.50000,23.50000,14.74700,14.97000,1161.60000,360.00000,367.00000,3.40000,76.89301,-3.35000,-0.78000,127.21097,34.76273,47.00000,50.00000,29.00000,32.00000,nan,6.20000,257.84300,nan,51.71700
60,5.50000,999.55000,999.55000,nan,23.85000,23.90000,23.90000,20.15000,26.55000,80.00000,29.35000,23.45000,14.72650,14.95000,1160.70000,359.00000,368.00000,3.70000,77.12071,-3.63000,-0.83000,127.21093,34.76268,56.00000,59.00000,37.50000,40.50000,nan,5.95000,253.90350,nan,56.49800
70,7.50000,998.20000,998.20000,nan,23.75000,23.90000,23.80000,20.10000,26.45000,80.00000,29.25000,23.40000,14.70350,14.92000,1159.45000,359.00000,369.50000,4.10000,77.15230,-3.99000,-0.91000,127.21086,34.76267,68.00000,71.00000,46.50000,49.50000,nan,5.80000,254.47800,nan,63.20750
80,9.50000,997.05000,997.05000,nan,23.70000,23.90000,23.75000,20.10000,26.40000,80.00000,29.10000,23.40000,14.70800,14.93000,1158.35000,358.00000,370.50000,4.45000,77.15009,-4.34000,-0.99000,127.21073,34.76262,78.50000,81.50000,53.00000,56.00000,nan,5.00000,253.20100,nan,75.33500
90,11.00000,996.10000,996.10000,nan,23.60000,24.00000,23.70000,20.10000,26.30000,80.00000,29.00000,23.30000,14.70900,14.93000,1157.60000,358.00000,372.00000,4.70000,77.08764,-4.58000,-1.05000,127.21066,34.76256,86.00000,89.00000,58.00000,61.00000,nan,5.50000,249.87500,nan,83.18500
100,12.50000,995.15000,995.15000,nan,23.55000,24.00000,23.60000,20.10000,26.25000,81.00000,28.85000,23.30000,14.70950,14.93000,1156.70000,358.00000,372.50000,4.90000,77.00975,-4.79000,-1.10500,127.21061,34.76256,95.50000,98.50000,67.50000,70.50000,nan,6.10000,250.95250,nan,88.47200
110,14.50000,993.80000,993.80000,nan,23.45000,24.00000,23.50000,20.05000,26.15000,81.00000,28.65000,23.30000,14.71600,14.94000,1155.55000,358.00000,374.50000,5.15000,76.87676,-5.04000,-1.17500,127.21046,34.76259,107.50000,110.50000,82.50000,85.50000,nan,5.80000,255.19250,nan,99.70850
120,16.50000,992.60000,992.60000,nan,23.35000,24.00000,23.40000,20.00000,26.05000,82.00000,28.50000,23.30000,14.71900,14.94000,1154.55000,357.00000,376.00000,5.35000,76.75035,-5.24500,-1.23500,127.21027,34.76254,118.00000,121.00000,99.50000,102.50000,nan,5.25000,254.77550,nan,118.55500
130,18.00000,991.60000,991.60000,nan,23.20000,24.00000,23.30000,20.00000,25.90000,82.00000,28.40000,23.30000,14.71800,14.94000,1153.80000,357.00000,377.00000,5.50000,76.61710,-5.38000,-1.28000,127.21015,34.76248,126.00000,129.00000,114.00000,117.00000,nan,5.50000,253.42600,nan,130.77200
140,19.50000,990.70000,990.70000,nan,23.15000,23.95000,23.25000,20.00000,25.85000,82.00000,28.25000,23.20000,14.69450,14.91500,1153.05000,357.00000,378.00000,5.65000,76.40742,-5.48000,-1.32500,127.21010,34.76249,134.50000,137.50000,127.50000,130.50000,nan,5.50000,254.29100,nan,134.94100
150,21.50000,989.40000,989.40000,nan,23.10000,24.00000,23.20000,19.90000,25.80000,82.00000,28.10000,23.10000,14.65950,14.88000,1151.80000,356.00000,379.00000,5.75000,76.08440,-5.59000,-1.38500,127.21004,34.76253,146.00000,149.00000,142.00000,145.00000,nan,5.80000,257.04700,nan,139.06050
160,23.50000,988.05000,988.05000,nan,23.00000,24.05000,23.15000,19.85000,25.70000,82.00000,28.00000,23.00000,14.62200,14.83500,1150.60000,355.50000,380.50000,5.85000,75.61982,-5.67500,-1.45500,127.20988,34.76251,158.00000,161.00000,151.00000,154.00000,nan,5.90000,257.07500,nan,154.22950
170,25.00000,987.10000,987.10000,nan,23.00000,24.10000,23.10000,19.80000,25.60000,82.00000,27.90000,23.00000,14.61800,14.83000,1149.70000,355.00000,381.00000,5.90000,75.30575,-5.72000,-1.50000,127.20974,34.76244,166.00000,169.00000,158.00000,161.00000,nan,5.80000,255.45000,nan,168.19900
180,26.50000,986.10000,986.10000,nan,22.85000,24.10000,23.00000,19.80000,25.55000,83.00000,27.75000,22.95000,14.61150,14.83000,1148.85000,355.00000,382.50000,6.00000,74.89228,-5.76000,-1.55500,127.20965,34.76241,175.00000,178.00000,171.50000,174.50000,nan,5.70000,255.07650,nan,177.09900
190,28.50000,984.90000,984.90000,nan,22.80000,24.10000,22.90000,19.80000,25.45000,83.00000,27.55000,22.90000,14.59900,14.81500,1147.80000,355.00000,384.00000,6.05000,74.32849,-5.81000,-1.63000,127.20951,34.76243,186.00000,189.00000,190.00000,193.00000,nan,5.50000,256.83750,nan,188.78700
200,30.50000,983.70000,983.70000,nan,22.65000,24.10000,22.80000,19.70000,25.35000,83.00000,27.45000,22.85000,14.57850,14.79500,1146.90000,354.00000,385.00000,6.10000,73.68725,-5.86000,-1.71500,127.20935,34.76242,196.50000,199.50000,202.00000,205.00000,nan,4.95000,257.47250,nan,203.33500
