HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,31.30000,30.30000,31.20000,22.90000,34.60000,61.00000,45.60000,27.80000,17.27300,17.58000,1144.50000,368.00000,368.00000,1.90000,186.93839,0.23000,1.89000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1010.70000,1010.70000,nan,29.80000,28.80000,29.70000,21.30000,32.70000,60.00000,41.90000,25.30000,15.73000,15.98000,1149.90000,361.00000,362.00000,1.80000,169.75214,-0.32000,1.77000,127.21124,34.76271,11.00000,14.00000,2.00000,5.00000,nan,11.10000,251.81500,nan,20.05600
20,2.00000,1009.70000,1009.70000,nan,29.50000,28.70000,29.50000,21.20000,32.50000,61.00000,41.30000,25.10000,15.60500,15.85000,1149.80000,360.00000,363.00000,1.90000,161.56505,-0.59000,1.77000,127.21118,34.76275,20.00000,23.00000,5.00000,8.00000,nan,8.50000,257.82100,nan,29.54100
30,3.50000,1008.80000,1008.80000,nan,29.35000,28.60000,29.35000,21.15000,32.25000,61.00000,40.90000,24.95000,15.54250,15.78500,1149.35000,359.50000,364.00000,2.05000,158.51456,-0.74000,1.88000,127.21114,34.76282,28.50000,31.50000,12.00000,15.00000,nan,5.65000,269.19100,nan,34.96400
40,5.50000,1007.55000,1007.55000,nan,29.25000,28.60000,29.20000,20.90000,32.15000,61.00000,40.55000,24.65000,15.33800,15.57500,1148.55000,357.50000,364.00000,2.25000,159.64090,-0.77000,2.07500,127.21111,34.76288,39.50000,42.00000,23.00000,26.00000,nan,5.50000,279.70850,nan,37.98150
50,7.00000,1006.60000,1006.60000,nan,29.20000,28.60000,29.20000,20.90000,32.00000,61.00000,40.40000,24.50000,15.30500,15.54000,1147.70000,357.00000,365.00000,2.30000,160.79083,-0.77000,2.21000,127.21110,34.76292,48.00000,51.00000,31.00000,34.00000,nan,6.10000,285.92200,nan,39.50000
60,8.50000,1005.50000,1005.50000,nan,29.10000,28.60000,29.10000,20.75000,31.95000,61.00000,40.25000,24.45000,15.26500,15.50000,1146.80000,356.50000,366.00000,2.45000,161.45423,-0.78000,2.32500,127.21106,34.76299,58.00000,61.00000,40.00000,43.00000,nan,6.25000,293.36550,nan,45.34800
70,10.00000,1004.50000,1004.50000,nan,29.10000,28.70000,29.10000,20.30000,31.80000,59.00000,40.10000,23.70000,14.80400,15.03000,1146.20000,353.00000,364.00000,2.50000,162.34988,-0.77000,2.42000,127.21100,34.76306,67.00000,70.00000,51.00000,54.00000,nan,5.90000,298.99600,nan,53.54900
80,12.00000,1003.33333,1003.33333,nan,29.10000,28.76667,29.10000,19.23333,31.63333,55.66667,40.10000,22.23333,13.88233,14.07667,1145.53333,347.33333,359.33333,2.63333,163.17535,-0.76000,2.51333,127.21098,34.76312,77.00000,80.00000,67.66667,70.66667,nan,5.00000,303.93133,nan,58.40800
90,14.00000,1002.30000,1002.30000,nan,29.00000,28.80000,29.00000,19.10000,31.60000,55.00000,40.00000,22.00000,13.75700,13.95000,1144.60000,346.00000,360.00000,2.70000,164.14298,-0.73000,2.57000,127.21096,34.76314,86.00000,89.00000,80.00000,83.00000,nan,4.80000,304.72200,nan,61.32400
100,16.00000,1001.06667,1001.06667,nan,28.86667,28.76667,28.90000,19.73333,31.56667,57.66667,39.63333,22.86667,14.32933,14.54000,1143.36667,349.66667,365.00000,2.70000,165.15123,-0.68667,2.59000,127.21092,34.76321,97.00000,100.00000,90.66667,93.66667,nan,5.26667,308.29100,nan,69.59067
