HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,25.40000,24.40000,25.40000,22.70000,28.60000,85.00000,32.30000,27.40000,17.02300,17.32000,1167.30000,376.00000,376.00000,1.60000,297.04383,1.43000,-0.73000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1011.20000,1011.20000,nan,25.40000,24.40000,25.40000,22.90000,28.60000,86.00000,32.20000,27.70000,17.20300,17.50000,1166.30000,377.00000,378.00000,2.00000,288.89331,1.87000,-0.64000,127.21122,34.76270,7.00000,10.00000,3.00000,6.00000,nan,13.00000,255.19600,nan,20.53400
20,2.00000,1010.10000,1010.10000,nan,25.40000,24.50000,25.40000,23.00000,28.60000,87.00000,32.20000,27.90000,17.34800,17.65000,1165.00000,378.00000,380.00000,2.40000,284.97833,2.28000,-0.61000,127.21116,34.76272,16.00000,19.00000,9.00000,12.00000,nan,9.60000,253.86200,nan,31.38800
30,3.50000,1008.95000,1008.95000,nan,25.45000,24.65000,25.45000,23.00000,28.65000,86.50000,32.35000,27.95000,17.41100,17.72000,1163.35000,378.00000,381.50000,2.70000,283.90778,2.62500,-0.65000,127.21121,34.76272,26.50000,29.50000,17.50000,20.50000,nan,6.60000,247.33550,nan,30.69850
40,5.00000,1007.90000,1007.90000,nan,25.60000,24.90000,25.50000,23.00000,28.80000,86.00000,32.60000,28.00000,17.43900,17.75000,1161.60000,377.00000,383.00000,2.90000,284.22596,2.84000,-0.72000,127.21130,34.76269,36.00000,39.00000,26.00000,29.00000,nan,6.60000,232.31900,nan,24.91800
50,6.50000,1006.75000,1006.75000,nan,25.65000,25.10000,25.65000,23.00000,28.95000,85.00000,32.80000,27.90000,17.43100,17.74000,1159.80000,376.50000,384.00000,3.15000,284.65948,3.02000,-0.79000,127.21138,34.76266,46.00000,49.00000,35.00000,38.00000,nan,6.65000,215.59400,nan,21.36350
60,8.50000,1005.30000,1005.30000,nan,25.90000,25.45000,25.90000,22.95000,29.15000,83.50000,33.25000,27.85000,17.39950,17.70500,1157.35000,375.50000,384.50000,3.35000,285.17292,3.24500,-0.88000,127.21151,34.76267,59.00000,62.00000,45.50000,48.50000,nan,6.10000,179.24150,nan,16.99650
70,10.00000,1004.30000,1004.30000,nan,26.00000,25.60000,26.00000,22.90000,29.20000,83.00000,33.30000,27.70000,17.32800,17.63000,1156.10000,375.00000,385.00000,3.50000,285.34089,3.39000,-0.93000,127.21164,34.76266,68.00000,71.00000,53.00000,56.00000,nan,5.90000,147.96600,nan,21.22900
80,11.50000,1003.40000,1003.40000,nan,25.95000,25.65000,26.00000,22.80000,29.20000,82.50000,33.35000,27.55000,17.26150,17.56500,1155.05000,374.00000,385.50000,3.65000,285.75117,3.51000,-0.99000,127.21168,34.76261,75.50000,78.50000,61.50000,64.50000,nan,5.25000,145.81350,nan,28.27850
90,13.50000,1002.20000,1002.20000,nan,26.00000,25.85000,26.05000,22.65000,29.20000,82.00000,33.50000,27.35000,17.17050,17.47000,1153.50000,372.50000,386.00000,3.75000,286.29067,3.61000,-1.05500,127.21171,34.76257,86.00000,89.00000,76.00000,79.00000,nan,5.30000,146.63200,nan,33.43150
100,15.50000,1000.95000,1000.95000,nan,25.85000,25.75000,25.90000,22.45000,29.00000,81.50000,33.15000,27.00000,16.95900,17.25000,1152.85000,371.00000,386.00000,3.80000,286.93690,3.64500,-1.11000,127.21182,34.76260,97.00000,100.00000,90.50000,93.50000,nan,5.65000,132.19150,nan,37.32750
110,17.50000,999.75000,999.75000,nan,25.50000,25.55000,25.55000,22.30000,28.65000,82.50000,32.45000,26.75000,16.81100,17.10000,1152.95000,370.00000,387.00000,3.80000,287.72176,3.63000,-1.16000,127.21198,34.76259,107.50000,110.50000,97.50000,100.50000,nan,4.95000,121.71900,nan,49.98000
120,19.50000,998.75000,998.75000,nan,25.40000,25.50000,25.45000,22.30000,28.50000,83.00000,32.25000,26.80000,16.85250,17.14500,1152.15000,370.00000,388.50000,3.75000,288.79681,3.55500,-1.21000,127.21208,34.76250,116.50000,119.50000,105.50000,108.50000,nan,4.30000,124.10400,nan,62.57250
130,21.50000,997.65000,997.65000,nan,25.50000,25.75000,25.55000,22.40000,28.65000,83.00000,32.45000,26.90000,16.93150,17.22000,1150.40000,370.00000,390.00000,3.65000,290.07011,3.43500,-1.25500,127.21211,34.76247,126.00000,129.00000,120.50000,123.50000,nan,5.30000,124.60550,nan,66.74150
140,23.50000,996.35000,996.35000,nan,25.60000,25.95000,25.65000,22.35000,28.70000,82.00000,32.65000,26.85000,16.92550,17.21500,1148.55000,369.50000,391.00000,3.55000,291.75608,3.27000,-1.30500,127.21218,34.76251,138.00000,141.00000,137.00000,140.00000,nan,5.75000,119.45400,nan,69.96850
150,25.00000,995.40000,995.40000,nan,25.60000,26.00000,25.70000,22.30000,28.80000,82.00000,32.70000,26.80000,16.91000,17.20000,1147.30000,369.00000,392.00000,3.40000,293.17649,3.13000,-1.34000,127.21225,34.76252,146.00000,149.00000,146.00000,149.00000,nan,5.30000,116.34100,nan,75.62900
160,26.50000,994.45000,994.45000,nan,25.60000,26.10000,25.70000,22.30000,28.80000,82.00000,32.70000,26.70000,16.87800,17.16500,1146.25000,368.50000,392.50000,3.30000,295.00637,2.98000,-1.39000,127.21233,34.76248,155.00000,158.00000,155.00000,158.00000,nan,5.95000,116.65700,nan,83.91450
170,28.00000,993.30000,993.30000,nan,25.60000,26.20000,25.70000,22.20000,28.70000,81.00000,32.70000,26.60000,16.84000,17.13000,1145.00000,368.00000,394.00000,3.20000,296.96854,2.83000,-1.44000,127.21239,34.76242,165.00000,168.00000,165.00000,168.00000,nan,6.90000,118.65800,nan,91.42000
180,29.50000,992.15000,992.15000,nan,25.60000,26.25000,25.70000,22.20000,28.70000,81.00000,32.60000,26.55000,16.80600,17.09000,1143.80000,367.00000,394.50000,3.05000,299.36284,2.67500,-1.50500,127.21241,34.76241,175.00000,178.00000,174.50000,177.50000,nan,6.85000,119.04800,nan,93.69100
