HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1013.00000,1013.00000,nan,23.80000,22.70000,23.80000,22.10000,26.80000,90.00000,29.30000,26.40000,16.36200,16.63000,1175.20000,375.00000,375.00000,0.80000,337.27027,0.31000,-0.74000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1011.50000,1011.50000,nan,23.60000,22.70000,23.60000,22.40000,26.70000,92.00000,29.00000,26.90000,16.69100,16.97000,1173.80000,377.00000,379.00000,1.20000,301.70143,1.02000,-0.63000,127.21119,34.76268,13.00000,16.00000,7.00000,10.00000,nan,16.30000,251.67200,nan,24.52500
30,2.00000,1010.10000,1010.10000,nan,23.60000,22.80000,23.60000,22.60000,26.70000,94.00000,29.00000,27.20000,16.93400,17.23000,1172.10000,378.00000,382.00000,1.60000,291.19406,1.47000,-0.57000,127.21112,34.76268,25.00000,28.00000,13.00000,16.00000,nan,12.10000,248.95800,nan,37.02900
40,3.50000,1008.75000,1008.75000,nan,23.80000,23.10000,23.80000,22.75000,27.00000,93.50000,29.35000,27.45000,17.11100,17.41000,1169.70000,378.00000,384.50000,1.85000,287.15974,1.76500,-0.54500,127.21114,34.76266,37.00000,40.00000,21.00000,24.00000,nan,7.15000,242.56100,nan,39.11700
50,5.50000,1007.50000,1007.50000,nan,24.05000,23.45000,24.05000,22.75000,27.25000,92.50000,29.75000,27.50000,17.16600,17.46500,1167.15000,378.00000,385.00000,2.00000,285.74762,1.91500,-0.54000,127.21124,34.76266,47.50000,50.50000,34.00000,37.00000,nan,5.35000,235.50600,nan,30.66300
60,7.50000,1006.30000,1006.30000,nan,24.10000,23.55000,24.10000,22.65000,27.25000,91.50000,29.85000,27.35000,17.06300,17.35500,1165.80000,376.50000,386.00000,2.10000,284.36781,2.03000,-0.52000,127.21131,34.76267,58.50000,61.50000,46.50000,49.50000,nan,5.30000,227.89400,nan,24.43150
70,9.00000,1005.30000,1005.30000,nan,24.00000,23.60000,24.10000,22.50000,27.20000,91.00000,29.80000,27.10000,16.97000,17.26000,1164.90000,376.00000,386.00000,2.20000,283.07392,2.11000,-0.49000,127.21138,34.76262,67.00000,70.00000,55.00000,58.00000,nan,5.60000,209.17500,nan,25.20400
80,11.00000,1004.13333,1004.13333,nan,24.00000,23.66667,24.00000,22.46667,27.10000,91.00000,29.70000,27.03333,16.90700,17.19667,1163.70000,375.00000,387.00000,2.20000,281.10700,2.17333,-0.42667,127.21148,34.76259,77.00000,80.00000,64.00000,67.00000,nan,5.23333,185.63600,nan,25.86700
