HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,24.20000,22.90000,24.10000,21.70000,27.10000,86.00000,30.00000,25.80000,15.97700,16.24000,1176.30000,372.00000,372.00000,0.10000,281.30993,0.10000,-0.02000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1013.70000,1013.70000,nan,24.30000,23.20000,24.30000,21.80000,27.30000,86.00000,30.30000,26.00000,16.10500,16.37000,1174.10000,373.00000,374.00000,0.10000,19.98311,-0.04000,-0.11000,127.21133,34.76268,11.00000,14.00000,5.00000,8.00000,nan,9.80000,284.38700,nan,2.44300
20,2.00000,1012.80000,1012.80000,nan,24.50000,23.40000,24.50000,21.90000,27.50000,86.00000,30.60000,26.20000,16.22000,16.49000,1172.30000,373.00000,376.00000,0.30000,40.36454,-0.17000,-0.20000,127.21132,34.76270,19.00000,22.00000,9.00000,12.00000,nan,7.90000,284.18500,nan,4.62500
30,3.50000,1011.80000,1011.80000,nan,24.65000,23.65000,24.65000,22.00000,27.65000,85.00000,30.90000,26.25000,16.30000,16.57000,1170.45000,373.00000,377.00000,0.50000,46.68468,-0.35000,-0.33000,127.21130,34.76272,27.50000,30.50000,15.00000,18.00000,nan,5.70000,283.83300,nan,7.88300
40,5.50000,1010.60000,1010.60000,nan,24.80000,23.85000,24.70000,22.00000,27.80000,84.50000,31.10000,26.20000,16.29300,16.56500,1168.75000,372.00000,378.00000,0.75000,50.47737,-0.60000,-0.49500,127.21127,34.76273,37.50000,40.50000,23.50000,26.50000,nan,5.10000,283.15700,nan,12.18800
50,7.00000,1009.70000,1009.70000,nan,24.80000,23.90000,24.70000,21.90000,27.80000,84.00000,31.10000,26.10000,16.24900,16.52000,1167.70000,371.00000,379.00000,1.00000,51.51980,-0.78000,-0.62000,127.21125,34.76276,46.00000,49.00000,30.00000,33.00000,nan,5.40000,282.47600,nan,15.37900
60,9.00000,1008.43333,1008.43333,nan,24.70000,24.00000,24.70000,21.83333,27.70000,84.00000,30.96667,26.00000,16.19333,16.46000,1166.46667,370.66667,379.66667,1.26667,52.74136,-1.01667,-0.77333,127.21122,34.76278,57.00000,60.00000,38.33333,41.33333,nan,5.53333,281.26967,nan,19.55500
70,11.00000,1007.30000,1007.30000,nan,24.70000,24.00000,24.60000,21.80000,27.60000,84.00000,30.90000,25.90000,16.16100,16.43000,1165.40000,370.00000,381.00000,1.50000,53.64693,-1.25000,-0.92000,127.21119,34.76279,67.00000,70.00000,47.00000,50.00000,nan,5.00000,279.80600,nan,23.65800
80,12.50000,1006.35000,1006.35000,nan,24.60000,24.10000,24.60000,21.80000,27.60000,84.00000,30.80000,25.90000,16.18050,16.44500,1164.40000,370.00000,381.50000,1.75000,54.34758,-1.41500,-1.01500,127.21116,34.76280,75.50000,78.50000,54.00000,57.00000,nan,5.40000,278.46700,nan,26.66700
