HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,26.70000,25.70000,26.70000,23.80000,30.10000,84.00000,34.90000,29.30000,18.19200,18.53000,1161.40000,382.00000,382.00000,1.00000,298.88658,0.87000,-0.48000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.50000,1010.15000,1010.15000,nan,26.75000,25.85000,26.65000,23.70000,30.10000,83.50000,34.90000,29.15000,18.14000,18.47500,1159.25000,380.50000,383.00000,0.75000,259.47922,0.70000,0.13000,127.21100,34.76271,16.50000,19.00000,-11.00000,-8.00000,nan,8.95000,255.58350,nan,46.67950
30,3.00000,1008.90000,1008.90000,nan,26.60000,25.80000,26.50000,23.50000,29.90000,83.00000,34.60000,28.80000,17.95500,18.28000,1158.60000,379.00000,384.00000,0.90000,252.37770,0.85000,0.27000,127.21097,34.76275,27.00000,30.00000,-3.00000,0.00000,nan,6.50000,259.11400,nan,50.84200
40,4.50000,1008.00000,1008.00000,nan,26.50000,25.80000,26.50000,23.40000,29.80000,83.00000,34.40000,28.65000,17.86050,18.18500,1157.90000,378.50000,384.00000,1.10000,253.52312,1.06500,0.31500,127.21105,34.76278,35.50000,38.50000,10.50000,13.50000,nan,5.30000,261.55000,nan,42.42100
50,6.50000,1006.80000,1006.80000,nan,26.50000,25.95000,26.50000,23.35000,29.80000,83.00000,34.45000,28.55000,17.81550,18.14000,1156.55000,378.00000,385.00000,1.40000,254.05460,1.33000,0.38000,127.21116,34.76277,45.50000,48.50000,27.50000,30.50000,nan,5.15000,256.83300,nan,32.82200
60,8.50000,1005.60000,1005.60000,nan,26.65000,26.15000,26.65000,23.30000,29.95000,82.00000,34.70000,28.40000,17.76250,18.08500,1154.70000,376.50000,385.50000,1.65000,253.78901,1.56500,0.45500,127.21120,34.76277,56.00000,59.00000,39.50000,42.50000,nan,5.50000,257.84250,nan,28.70250
70,10.50000,1004.35000,1004.35000,nan,26.65000,26.30000,26.70000,23.20000,29.95000,81.00000,34.75000,28.25000,17.69150,18.01000,1153.10000,376.00000,386.50000,1.85000,253.77709,1.77000,0.51500,127.21128,34.76279,67.00000,70.00000,51.50000,54.50000,nan,5.55000,256.15650,nan,21.60250
80,12.50000,1003.10000,1003.10000,nan,26.55000,26.30000,26.60000,23.10000,29.85000,81.00000,34.55000,28.15000,17.62950,17.94500,1152.15000,375.00000,387.50000,2.00000,253.81963,1.93000,0.56000,127.21133,34.76275,78.50000,81.50000,68.50000,71.50000,nan,5.65000,241.20950,nan,17.79450
90,14.00000,1002.10000,1002.10000,nan,26.50000,26.30000,26.50000,23.10000,29.80000,82.00000,34.40000,28.00000,17.59500,17.91000,1151.30000,375.00000,388.00000,2.10000,253.71801,2.02000,0.59000,127.21136,34.76277,87.00000,90.00000,80.00000,83.00000,nan,5.60000,246.02400,nan,14.87300
100,15.50000,1001.20000,1001.20000,nan,26.40000,26.30000,26.45000,23.05000,29.70000,82.00000,34.25000,28.00000,17.56900,17.88000,1150.55000,374.00000,389.00000,2.15000,253.61793,2.07500,0.61000,127.21143,34.76281,95.00000,98.00000,88.50000,91.50000,nan,5.30000,258.43700,nan,7.10400
110,17.50000,1000.00000,1000.00000,nan,26.30000,26.30000,26.35000,23.00000,29.60000,82.00000,34.05000,27.90000,17.53400,17.84500,1149.55000,374.00000,390.50000,2.20000,253.62516,2.11000,0.62000,127.21151,34.76281,105.50000,108.50000,100.50000,103.50000,nan,5.35000,184.00500,nan,2.23400
120,19.50000,998.80000,998.80000,nan,26.25000,26.35000,26.30000,22.95000,29.50000,82.00000,33.95000,27.80000,17.52000,17.83000,1148.45000,373.00000,391.50000,2.20000,253.47697,2.09000,0.62000,127.21148,34.76283,116.50000,119.50000,113.00000,116.00000,nan,5.50000,266.58100,nan,3.39800
130,21.50000,997.65000,997.65000,nan,26.15000,26.40000,26.20000,22.90000,29.40000,82.00000,33.75000,27.80000,17.51400,17.83000,1147.45000,373.00000,392.50000,2.10000,253.23588,2.02500,0.61000,127.21154,34.76291,126.50000,129.50000,125.00000,128.00000,nan,4.85000,193.58400,nan,9.69400
140,23.50000,996.55000,996.55000,nan,26.10000,26.40000,26.15000,22.90000,29.35000,83.00000,33.60000,27.80000,17.51150,17.82000,1146.50000,373.00000,394.00000,2.00000,252.73972,1.91500,0.59500,127.21169,34.76292,136.50000,139.50000,137.50000,140.50000,nan,4.80000,56.43000,nan,20.05400
