HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,21.40000,20.40000,21.40000,15.70000,23.40000,70.00000,25.40000,17.80000,11.00500,11.13000,1187.60000,342.00000,342.00000,1.50000,116.90609,-1.34000,0.68000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1010.10000,1010.10000,nan,21.20000,20.30000,21.10000,14.90000,23.10000,68.00000,25.10000,16.90000,10.49000,10.60000,1186.60000,338.00000,341.00000,3.20000,88.57236,-3.21000,-0.08000,127.21115,34.76272,17.00000,20.00000,11.00000,14.00000,nan,11.30000,253.66100,nan,31.96600
30,2.00000,1008.90000,1008.90000,nan,21.10000,20.30000,21.00000,14.80000,22.90000,67.00000,24.90000,16.70000,10.38500,10.49000,1185.80000,337.00000,342.00000,3.70000,86.40417,-3.66000,-0.23000,127.21113,34.76274,26.00000,29.00000,16.00000,19.00000,nan,9.70000,254.42600,nan,36.19300
40,3.50000,1007.60000,1007.60000,nan,20.85000,20.25000,20.85000,14.75000,22.75000,68.00000,24.65000,16.70000,10.38000,10.49000,1185.00000,337.00000,343.50000,3.95000,86.11776,-3.90500,-0.26500,127.21107,34.76274,37.50000,40.50000,24.50000,27.50000,nan,7.25000,256.53400,nan,41.54650
50,5.00000,1006.50000,1006.50000,nan,20.70000,20.10000,20.70000,14.70000,22.60000,68.00000,24.30000,16.60000,10.34100,10.45000,1184.50000,337.00000,344.00000,4.10000,86.46771,-4.05000,-0.25000,127.21100,34.76275,47.00000,50.00000,32.00000,35.00000,nan,5.90000,259.73200,nan,48.04400
60,7.00000,1005.40000,1005.40000,nan,20.50000,20.03333,20.50000,14.53333,22.33333,68.66667,24.10000,16.50000,10.28367,10.39000,1184.06667,336.00000,345.33333,4.23333,86.49647,-4.24667,-0.26000,127.21093,34.76275,56.66667,59.66667,35.00000,38.00000,nan,4.83333,261.17567,nan,53.56600
70,9.00000,1004.30000,1004.30000,nan,20.40000,20.00000,20.40000,14.60000,22.20000,69.00000,23.90000,16.60000,10.32200,10.43000,1183.20000,336.00000,347.00000,4.50000,86.43952,-4.50000,-0.28000,127.21084,34.76272,66.00000,69.00000,39.00000,42.00000,nan,4.90000,259.54500,nan,62.56600
80,10.50000,1003.30000,1003.30000,nan,20.30000,20.00000,20.30000,14.65000,22.20000,70.00000,23.80000,16.65000,10.38700,10.49500,1182.25000,337.00000,348.50000,4.75000,86.36705,-4.72500,-0.30000,127.21076,34.76268,75.00000,78.00000,47.00000,50.00000,nan,5.75000,257.07900,nan,71.20050
90,12.50000,1001.80000,1001.80000,nan,20.15000,20.00000,20.20000,14.70000,22.05000,70.50000,23.65000,16.70000,10.42100,10.53000,1180.90000,336.50000,350.50000,5.05000,86.17834,-5.01500,-0.33500,127.21066,34.76269,88.00000,91.00000,63.00000,66.00000,nan,6.75000,259.07800,nan,79.76100
