HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,25.00000,24.00000,24.90000,18.70000,27.40000,68.00000,31.50000,21.40000,13.26800,13.45000,1171.60000,352.00000,352.00000,2.10000,173.99099,-0.22000,2.09000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1009.40000,1009.40000,nan,24.50000,23.70000,24.50000,18.30000,26.90000,68.00000,30.60000,20.90000,13.00200,13.17000,1170.70000,350.00000,354.00000,1.70000,150.51109,-0.82000,1.45000,127.21115,34.76277,22.00000,25.00000,1.00000,4.00000,nan,15.20000,262.99200,nan,32.13300
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,2.50000,1007.65000,1007.65000,nan,24.25000,23.60000,24.25000,18.05000,26.65000,68.00000,30.10000,20.55000,12.78750,12.95500,1169.85000,348.50000,354.50000,1.75000,143.91269,-1.03500,1.42000,127.21108,34.76284,38.00000,41.00000,8.50000,11.50000,nan,9.65000,271.84300,nan,40.89750
50,4.00000,1006.50000,1006.50000,nan,24.10000,23.60000,24.10000,18.00000,26.50000,69.00000,29.90000,20.50000,12.77900,12.94000,1169.00000,348.00000,356.00000,1.90000,143.07023,-1.15000,1.53000,127.21106,34.76289,48.00000,51.00000,19.00000,22.00000,nan,6.00000,277.88500,nan,43.07500
60,5.50000,1005.55000,1005.55000,nan,24.05000,23.60000,24.05000,18.15000,26.45000,69.50000,29.80000,20.75000,12.92450,13.09000,1168.05000,349.00000,358.00000,2.05000,142.71692,-1.26000,1.65500,127.21106,34.76291,56.00000,59.00000,31.00000,34.00000,nan,5.85000,282.23550,nan,43.58550
70,7.00000,1004.40000,1004.40000,nan,24.00000,23.60000,24.00000,18.20000,26.40000,70.00000,29.60000,20.80000,12.97200,13.14000,1167.10000,349.00000,359.00000,2.20000,141.74170,-1.38000,1.75000,127.21102,34.76295,66.00000,69.00000,42.00000,45.00000,nan,6.60000,287.24700,nan,47.82700
80,8.50000,1003.30000,1003.30000,nan,23.85000,23.55000,23.85000,18.05000,26.15000,70.00000,29.35000,20.55000,12.85600,13.02500,1166.45000,348.00000,360.00000,2.35000,140.58261,-1.50000,1.82500,127.21098,34.76299,76.00000,79.00000,49.50000,52.50000,nan,6.70000,288.97700,nan,53.03350
90,10.00000,1002.20000,1002.20000,nan,23.70000,23.50000,23.70000,18.00000,26.00000,70.00000,29.10000,20.50000,12.79400,12.96000,1165.70000,348.00000,361.00000,2.50000,139.22440,-1.63000,1.89000,127.21096,34.76298,86.00000,89.00000,57.00000,60.00000,nan,6.40000,287.82300,nan,53.94900
100,11.50000,1001.10000,1001.10000,nan,23.55000,23.50000,23.55000,17.85000,25.85000,70.00000,28.90000,20.30000,12.69700,12.86000,1165.00000,346.50000,361.50000,2.60000,137.80028,-1.75000,1.93000,127.21097,34.76299,95.00000,98.00000,66.50000,69.50000,nan,6.15000,289.60300,nan,53.89100
110,13.50000,999.75000,999.75000,nan,23.45000,23.40000,23.45000,17.65000,25.75000,70.00000,28.65000,20.05000,12.56550,12.72500,1164.10000,345.50000,362.50000,2.75000,135.81318,-1.91000,1.96500,127.21091,34.76306,106.50000,109.50000,80.50000,83.50000,nan,5.70000,294.83600,nan,61.57750
120,15.50000,998.45000,998.45000,nan,23.35000,23.50000,23.40000,17.45000,25.60000,69.50000,28.50000,19.85000,12.44350,12.60000,1163.00000,344.50000,363.00000,2.85000,133.72697,-2.07000,1.98000,127.21087,34.76309,118.00000,121.00000,93.00000,96.00000,nan,5.90000,295.40150,nan,66.74550
130,17.00000,997.40000,997.40000,nan,23.30000,23.50000,23.30000,17.30000,25.50000,69.00000,28.40000,19.70000,12.35800,12.51000,1162.10000,344.00000,364.00000,2.90000,132.24751,-2.18000,1.98000,127.21087,34.76312,127.00000,130.00000,103.00000,106.00000,nan,5.90000,298.55300,nan,67.75000
140,18.50000,996.45000,996.45000,nan,23.15000,23.50000,23.25000,17.30000,25.45000,69.50000,28.25000,19.60000,12.33750,12.49500,1161.35000,343.00000,364.50000,3.00000,130.56006,-2.29000,1.96000,127.21084,34.76318,136.00000,139.00000,114.50000,117.50000,nan,5.95000,301.88450,nan,74.53250
150,20.50000,995.10000,995.10000,nan,23.05000,23.50000,23.10000,17.30000,25.30000,70.00000,28.05000,19.60000,12.32300,12.48000,1160.35000,343.00000,366.00000,3.10000,128.44305,-2.42500,1.92500,127.21075,34.76320,147.50000,150.50000,126.00000,129.00000,nan,5.70000,300.67250,nan,82.34600
160,22.50000,993.85000,993.85000,nan,23.00000,23.50000,23.05000,17.30000,25.20000,70.00000,27.90000,19.60000,12.35850,12.51500,1159.15000,343.00000,367.50000,3.20000,126.21986,-2.56000,1.87500,127.21073,34.76323,158.50000,161.50000,140.50000,143.50000,nan,5.45000,301.68150,nan,84.74200
170,24.00000,992.90000,992.90000,nan,22.90000,23.50000,23.00000,17.30000,25.20000,71.00000,27.80000,19.60000,12.38500,12.54000,1158.20000,343.00000,369.00000,3.20000,124.62764,-2.65000,1.83000,127.21069,34.76328,167.00000,170.00000,153.00000,156.00000,nan,5.80000,303.28500,nan,91.04500
180,25.50000,991.90000,991.90000,nan,22.85000,23.50000,22.95000,17.30000,25.10000,71.00000,27.70000,19.60000,12.38750,12.54000,1157.30000,342.50000,370.00000,3.25000,123.03124,-2.73000,1.77500,127.21059,34.76330,175.50000,178.50000,162.50000,165.50000,nan,5.65000,301.39000,nan,99.98400
190,27.50000,990.50000,990.50000,nan,22.75000,23.60000,22.85000,17.30000,25.00000,71.00000,27.55000,19.60000,12.39200,12.55000,1156.05000,342.00000,371.50000,3.30000,120.85999,-2.84500,1.70000,127.21051,34.76329,188.00000,191.00000,172.50000,175.50000,nan,6.50000,299.30050,nan,106.66300
