HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,997.00000,997.00000,nan,23.90000,24.20000,24.00000,20.70000,26.70000,82.00000,29.50000,24.20000,15.22700,15.46000,1157.10000,361.00000,361.00000,1.70000,265.96229,1.70000,0.12000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,995.70000,995.70000,nan,23.80000,24.20000,23.90000,20.70000,26.70000,83.00000,29.40000,24.30000,15.30500,15.54000,1155.70000,362.00000,363.00000,1.80000,253.36119,1.74000,0.52000,127.21121,34.76268,11.00000,14.00000,7.00000,10.00000,nan,13.60000,249.58800,nan,22.60000
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,2.00000,994.10000,994.10000,nan,23.90000,24.40000,24.00000,20.80000,26.80000,83.00000,29.50000,24.40000,15.42200,15.66000,1153.60000,362.00000,366.00000,2.00000,248.14578,1.87000,0.75000,127.21117,34.76270,25.00000,28.00000,13.00000,16.00000,nan,13.70000,250.07200,nan,32.28800
40,3.00000,992.90000,992.90000,nan,24.10000,24.70000,24.20000,20.90000,26.90000,82.00000,29.80000,24.50000,15.51500,15.76000,1151.40000,361.00000,367.00000,2.20000,247.52057,2.03000,0.84000,127.21118,34.76272,37.00000,40.00000,20.00000,23.00000,nan,11.40000,250.37400,nan,33.33300
50,4.00000,991.90000,991.90000,nan,24.20000,24.90000,24.30000,20.90000,27.10000,82.00000,30.00000,24.50000,15.53900,15.78000,1149.80000,361.00000,368.00000,2.40000,248.82426,2.22000,0.86000,127.21122,34.76273,45.00000,48.00000,26.00000,29.00000,nan,8.70000,249.66000,nan,29.28100
60,5.50000,990.70000,990.70000,nan,24.20000,25.05000,24.30000,20.85000,27.10000,81.00000,30.10000,24.45000,15.48400,15.72500,1148.30000,360.50000,369.00000,2.65000,251.76992,2.52000,0.83000,127.21133,34.76276,55.50000,58.50000,34.00000,37.00000,nan,6.95000,248.22950,nan,18.00650
70,7.50000,989.30000,989.30000,nan,24.20000,25.10000,24.30000,20.70000,27.00000,81.00000,30.00000,24.25000,15.39500,15.63500,1146.90000,359.00000,370.00000,3.00000,255.18427,2.93000,0.77500,127.21147,34.76283,68.00000,71.00000,41.50000,44.50000,nan,5.90000,292.65450,nan,5.31000
80,9.50000,988.10000,988.10000,nan,24.10000,25.10000,24.25000,20.60000,26.95000,81.00000,29.85000,24.10000,15.31800,15.56000,1145.85000,358.50000,371.00000,3.40000,258.37608,3.33000,0.68500,127.21149,34.76287,78.50000,81.50000,50.00000,53.00000,nan,5.30000,332.44050,nan,6.67500
90,11.50000,986.95000,986.95000,nan,24.00000,25.10000,24.15000,20.50000,26.85000,81.00000,29.70000,24.00000,15.25750,15.49500,1145.00000,358.00000,371.50000,3.80000,261.23652,3.73000,0.57500,127.21149,34.76288,88.50000,91.50000,60.50000,63.50000,nan,4.85000,337.07700,nan,7.58600
100,13.50000,985.90000,985.90000,nan,23.90000,25.10000,24.05000,20.45000,26.75000,81.00000,29.55000,23.90000,15.21400,15.45000,1144.05000,357.00000,372.50000,4.15000,264.04167,4.12000,0.43000,127.21155,34.76292,98.50000,101.50000,75.50000,78.50000,nan,5.00000,12.12150,nan,11.45350
110,15.50000,984.75000,984.75000,nan,23.85000,25.20000,24.00000,20.40000,26.65000,81.00000,29.40000,23.80000,15.19700,15.43000,1143.05000,357.00000,374.00000,4.50000,266.74950,4.49000,0.25500,127.21168,34.76293,108.50000,111.50000,89.00000,92.00000,nan,5.00000,49.79500,nan,19.72250
120,17.50000,983.60000,983.60000,nan,23.80000,25.25000,24.00000,20.40000,26.60000,81.00000,29.35000,23.80000,15.20100,15.43500,1141.90000,356.50000,375.00000,4.85000,269.40690,4.83000,0.05000,127.21186,34.76289,118.50000,121.50000,98.00000,101.00000,nan,5.15000,75.43250,nan,32.62650
