HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1010.00000,1010.00000,nan,22.70000,21.90000,22.70000,16.50000,24.80000,68.00000,27.50000,18.70000,11.57900,11.71000,1179.60000,343.00000,343.00000,2.20000,115.04841,-1.99000,0.93000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1009.00000,1009.00000,nan,22.30000,21.50000,22.20000,15.50000,24.20000,66.00000,26.70000,17.50000,10.87000,10.99000,1180.70000,339.00000,340.00000,2.60000,102.12532,-2.56000,0.55000,127.21124,34.76271,9.00000,12.00000,4.00000,7.00000,nan,11.40000,256.15400,nan,19.04600
20,2.00000,1007.70000,1007.70000,nan,22.10000,21.40000,22.00000,14.90000,24.00000,64.00000,26.40000,16.80000,10.44000,10.55000,1180.30000,336.00000,339.00000,3.10000,96.38156,-3.04000,0.34000,127.21117,34.76274,20.00000,23.00000,10.00000,13.00000,nan,11.40000,256.29900,nan,31.32300
30,3.00000,1006.60000,1006.60000,nan,21.80000,21.30000,21.80000,14.50000,23.70000,63.00000,26.10000,16.40000,10.20800,10.31000,1180.00000,334.00000,339.00000,3.40000,94.21772,-3.39000,0.25000,127.21111,34.76274,29.00000,32.00000,17.00000,20.00000,nan,9.30000,256.77800,nan,38.49400
40,4.50000,1005.50000,1005.50000,nan,21.65000,21.15000,21.65000,14.20000,23.45000,63.00000,25.80000,16.10000,10.03200,10.13500,1179.75000,333.00000,339.00000,3.80000,93.68413,-3.80500,0.24500,127.21102,34.76275,38.50000,41.50000,24.50000,27.50000,nan,5.80000,259.31350,nan,47.22650
50,6.50000,1004.45000,1004.45000,nan,21.45000,21.05000,21.45000,14.10000,23.25000,63.00000,25.45000,16.00000,9.95800,10.06000,1179.35000,332.00000,340.00000,4.35000,93.44818,-4.31500,0.26000,127.21089,34.76277,48.00000,51.00000,32.00000,35.00000,nan,4.65000,263.44600,nan,58.48850
60,8.50000,1003.30000,1003.30000,nan,21.30000,21.00000,21.30000,14.15000,23.15000,63.50000,25.25000,16.10000,10.03650,10.13500,1178.40000,333.00000,341.50000,4.85000,92.90682,-4.82500,0.24500,127.21077,34.76279,57.50000,60.50000,39.50000,42.50000,nan,5.10000,266.59800,nan,68.09850
70,10.50000,1002.10000,1002.10000,nan,21.20000,21.00000,21.25000,14.30000,23.05000,64.50000,25.15000,16.20000,10.12500,10.23000,1177.30000,333.00000,343.50000,5.30000,92.42862,-5.30500,0.22500,127.21061,34.76281,68.50000,71.50000,46.50000,49.50000,nan,5.25000,269.89200,nan,82.86600
80,12.50000,1000.90000,1000.90000,nan,21.10000,21.05000,21.15000,14.35000,23.00000,65.00000,25.00000,16.30000,10.17600,10.28000,1176.25000,333.00000,345.50000,5.70000,91.99556,-5.74000,0.20000,127.21046,34.76282,78.50000,81.50000,54.50000,57.50000,nan,4.90000,270.05600,nan,96.99350
