HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1009.00000,1009.00000,nan,26.00000,25.20000,26.00000,18.90000,28.50000,65.00000,33.40000,21.70000,13.50300,13.69000,1164.10000,351.00000,351.00000,2.70000,139.05355,-1.77000,2.04000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1006.70000,1006.70000,nan,25.60000,25.00000,25.60000,17.50000,27.80000,61.00000,32.60000,19.80000,12.32000,12.47000,1163.90000,343.00000,346.00000,3.10000,129.82954,-2.35000,1.96000,127.21106,34.76270,21.00000,24.00000,-8.00000,-5.00000,nan,16.40000,254.52700,nan,40.73100
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,2.50000,1004.60000,1004.60000,nan,25.20000,24.80000,25.20000,16.55000,27.35000,59.00000,31.85000,18.65000,11.64850,11.78500,1163.40000,338.50000,345.00000,3.45000,127.67025,-2.72000,2.10000,127.21093,34.76275,38.50000,41.50000,-6.00000,-3.00000,nan,9.80000,261.06900,nan,54.40100
50,4.50000,1003.60000,1003.60000,nan,25.05000,24.70000,25.05000,16.55000,27.15000,59.50000,31.50000,18.70000,11.66800,11.80500,1163.00000,339.00000,346.00000,3.90000,127.16447,-3.10000,2.35000,127.21080,34.76280,47.00000,50.00000,-1.00000,2.00000,nan,4.75000,267.19000,nan,66.69650
60,6.50000,1002.35000,1002.35000,nan,24.80000,24.60000,24.85000,16.75000,27.00000,60.50000,31.15000,18.90000,11.83100,11.97000,1162.15000,339.50000,349.00000,4.30000,126.71060,-3.46000,2.58000,127.21071,34.76287,59.00000,62.00000,11.00000,14.00000,nan,5.95000,274.08900,nan,74.07250
70,8.00000,1001.30000,1001.30000,nan,24.80000,24.60000,24.80000,17.00000,27.00000,62.00000,31.00000,19.30000,12.05000,12.20000,1161.00000,341.00000,351.00000,4.60000,126.20053,-3.73000,2.73000,127.21071,34.76296,68.00000,71.00000,24.00000,27.00000,nan,6.20000,281.66100,nan,76.19700
80,9.50000,1000.15000,1000.15000,nan,24.70000,24.70000,24.75000,17.20000,26.95000,63.00000,30.95000,19.50000,12.20300,12.35500,1159.80000,341.00000,353.50000,4.90000,125.70076,-3.98000,2.86000,127.21064,34.76304,77.50000,80.50000,34.50000,37.50000,nan,6.45000,286.34300,nan,84.01100
