HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1013.00000,1013.00000,nan,30.70000,29.60000,30.60000,23.90000,34.20000,67.00000,44.10000,29.50000,18.34600,18.69000,1147.10000,377.00000,377.00000,2.80000,180.00000,0.00000,2.80000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1010.70000,1010.70000,nan,29.50000,28.60000,29.40000,22.80000,32.70000,67.00000,41.10000,27.70000,17.25400,17.56000,1149.90000,371.00000,374.00000,2.70000,171.77842,-0.38000,2.63000,127.21125,34.76274,20.00000,23.00000,0.00000,3.00000,nan,17.30000,268.45300,nan,15.99500
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,2.50000,1008.55000,1008.55000,nan,29.10000,28.40000,29.10000,22.70000,32.35000,68.00000,40.25000,27.40000,17.08650,17.38500,1149.00000,369.00000,375.50000,2.65000,164.52775,-0.71000,2.56500,127.21117,34.76282,39.50000,42.50000,3.50000,6.50000,nan,10.35000,273.04200,nan,29.23000
50,4.50000,1007.60000,1007.60000,nan,29.00000,28.30000,28.95000,22.75000,32.20000,69.00000,39.95000,27.55000,17.18250,17.48000,1148.30000,370.00000,377.50000,2.85000,161.30841,-0.90500,2.67500,127.21113,34.76292,48.00000,51.00000,14.50000,17.50000,nan,4.90000,284.18300,nan,36.93300
60,6.00000,1006.60000,1006.60000,nan,28.90000,28.40000,28.90000,22.80000,32.20000,70.00000,39.80000,27.70000,17.30500,17.61000,1147.30000,370.00000,379.00000,3.00000,161.13793,-0.96000,2.81000,127.21111,34.76300,57.00000,60.00000,25.00000,28.00000,nan,6.30000,296.73800,nan,41.19500
70,7.50000,1005.55000,1005.55000,nan,28.85000,28.40000,28.85000,22.85000,32.10000,70.00000,39.60000,27.70000,17.31600,17.62000,1146.40000,370.00000,380.50000,3.10000,161.00766,-1.00500,2.92000,127.21110,34.76308,66.00000,69.00000,35.00000,38.00000,nan,5.90000,306.39500,nan,46.17800
80,9.50000,1004.35000,1004.35000,nan,28.75000,28.40000,28.75000,22.65000,31.95000,69.50000,39.35000,27.40000,17.14050,17.44000,1145.55000,368.50000,381.00000,3.20000,160.79507,-1.04500,3.00000,127.21108,34.76312,76.50000,79.50000,47.00000,50.00000,nan,5.15000,309.68650,nan,50.51900
90,11.50000,1003.20000,1003.20000,nan,28.70000,28.40000,28.70000,22.50000,31.85000,69.00000,39.20000,27.15000,17.01850,17.31500,1144.55000,367.50000,381.50000,3.20000,160.59980,-1.06000,3.01000,127.21103,34.76317,87.50000,90.50000,58.50000,61.50000,nan,5.35000,310.10350,nan,57.90500
100,13.50000,1002.00000,1002.00000,nan,28.60000,28.45000,28.70000,22.40000,31.80000,69.00000,39.10000,26.95000,16.91400,17.20500,1143.45000,366.50000,382.00000,3.15000,160.55490,-1.04500,2.96000,127.21097,34.76327,97.50000,100.50000,69.50000,72.50000,nan,5.00000,314.02800,nan,69.33550
110,15.50000,1000.95000,1000.95000,nan,28.60000,28.50000,28.60000,22.30000,31.75000,69.00000,39.05000,26.80000,16.81750,17.10500,1142.50000,366.00000,382.50000,3.05000,160.66519,-1.00000,2.85000,127.21097,34.76336,107.00000,110.00000,79.00000,82.00000,nan,4.45000,319.82750,nan,77.19100
120,18.00000,999.73333,999.73333,nan,28.50000,28.53333,28.56667,22.30000,31.70000,69.00000,38.83333,26.80000,16.85433,17.14333,1141.40000,366.00000,384.00000,2.80000,161.34884,-0.89333,2.64667,127.21098,34.76338,117.66667,120.66667,89.66667,92.66667,nan,4.40000,322.02533,nan,77.86100
130,20.50000,998.50000,998.50000,nan,28.50000,28.65000,28.55000,22.30000,31.65000,69.00000,38.80000,26.80000,16.87400,17.16500,1140.00000,365.00000,385.50000,2.50000,162.25533,-0.76000,2.37500,127.21090,34.76339,129.00000,132.00000,101.00000,104.00000,nan,4.45000,318.30750,nan,83.36800
140,22.50000,997.45000,997.45000,nan,28.55000,28.75000,28.60000,22.35000,31.75000,69.00000,38.95000,26.85000,16.93550,17.22500,1138.55000,365.00000,387.00000,2.25000,163.52312,-0.63000,2.13000,127.21081,34.76347,138.50000,141.50000,111.00000,114.00000,nan,4.80000,318.11950,nan,94.94050
150,24.50000,996.30000,996.30000,nan,28.75000,29.05000,28.75000,22.45000,31.95000,69.00000,39.30000,27.05000,17.08200,17.38000,1136.55000,365.50000,388.50000,1.95000,165.49736,-0.48500,1.87500,127.21082,34.76354,148.50000,151.50000,124.00000,127.00000,nan,5.25000,321.63000,nan,101.18750
160,26.50000,995.20000,995.20000,nan,28.85000,29.25000,28.95000,22.55000,32.10000,69.00000,39.65000,27.20000,17.19150,17.49500,1134.70000,366.00000,390.50000,1.65000,168.38148,-0.33000,1.60500,127.21089,34.76355,158.50000,161.50000,136.50000,139.50000,nan,5.05000,324.63400,nan,97.87500
