HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,27.80000,26.50000,27.70000,22.30000,30.90000,72.00000,37.20000,26.80000,16.58400,16.86000,1161.70000,371.00000,371.00000,0.50000,108.79989,-0.47000,0.16000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1013.80000,1013.80000,nan,27.80000,26.60000,27.70000,21.80000,30.80000,70.00000,37.20000,25.90000,16.06900,16.33000,1160.80000,367.00000,368.00000,0.70000,142.19347,-0.45000,0.58000,127.21120,34.76273,10.00000,13.00000,9.00000,12.00000,nan,9.70000,259.29500,nan,24.39400
20,2.00000,1012.90000,1012.90000,nan,27.80000,26.70000,27.70000,21.50000,30.70000,69.00000,37.10000,25.50000,15.82700,16.08000,1160.00000,365.00000,368.00000,0.90000,150.17993,-0.47000,0.82000,127.21114,34.76276,19.00000,22.00000,16.00000,19.00000,nan,8.30000,258.43800,nan,34.76700
30,3.50000,1011.80000,1011.80000,nan,27.65000,26.65000,27.65000,21.50000,30.65000,69.00000,37.00000,25.50000,15.81800,16.07000,1159.15000,365.00000,369.00000,1.15000,152.06286,-0.52500,0.99000,127.21114,34.76278,27.50000,30.50000,23.00000,26.00000,nan,5.90000,258.57800,nan,36.90350
40,6.00000,1010.70000,1010.70000,nan,27.33333,26.40000,27.30000,21.40000,30.26667,70.33333,36.20000,25.40000,15.77233,16.02667,1159.16667,364.33333,370.33333,1.30000,150.65013,-0.64667,1.15000,127.21114,34.76282,38.00000,41.00000,29.00000,32.00000,nan,3.60000,266.69333,nan,36.14200
50,8.50000,1009.55000,1009.55000,nan,27.10000,26.30000,27.10000,21.55000,30.10000,71.50000,35.75000,25.60000,15.93050,16.18500,1158.60000,365.50000,373.00000,1.50000,150.20804,-0.75000,1.31000,127.21107,34.76287,47.50000,50.50000,37.50000,40.50000,nan,4.50000,274.30650,nan,42.07300
60,10.50000,1008.40000,1008.40000,nan,27.05000,26.30000,27.00000,21.70000,30.00000,72.50000,35.55000,25.80000,16.07650,16.34000,1157.55000,366.00000,375.50000,1.65000,149.75615,-0.82500,1.41500,127.21101,34.76291,57.50000,60.50000,48.00000,51.00000,nan,5.10000,279.42450,nan,49.03600
70,12.50000,1007.20000,1007.20000,nan,26.90000,26.30000,26.90000,21.70000,29.90000,73.00000,35.30000,25.75000,16.06800,16.33000,1156.60000,366.00000,376.50000,1.75000,149.34413,-0.89500,1.51000,127.21097,34.76295,68.50000,71.50000,59.00000,62.00000,nan,5.30000,283.63850,nan,52.68050
80,14.50000,1006.15000,1006.15000,nan,26.80000,26.30000,26.80000,21.60000,29.80000,73.00000,35.05000,25.70000,16.03350,16.29500,1155.90000,365.50000,377.50000,1.85000,148.76951,-0.95500,1.57500,127.21094,34.76295,78.00000,81.00000,68.50000,71.50000,nan,4.35000,283.85250,nan,55.52650
90,16.50000,1005.25000,1005.25000,nan,26.70000,26.30000,26.70000,21.60000,29.70000,73.50000,34.85000,25.65000,16.02900,16.29000,1155.10000,365.00000,378.50000,1.90000,148.31363,-1.00000,1.62000,127.21090,34.76294,86.00000,89.00000,76.50000,79.50000,nan,4.00000,281.27450,nan,58.50350
100,19.00000,1004.10000,1004.10000,nan,26.63333,26.30000,26.63333,21.60000,29.60000,74.00000,34.70000,25.60000,16.01267,16.27333,1154.20000,365.00000,379.66667,1.96667,147.14769,-1.06333,1.64667,127.21088,34.76291,96.00000,99.00000,84.66667,87.66667,nan,4.16667,278.22333,nan,60.08100
