HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,22.80000,21.50000,22.70000,21.60000,25.70000,93.00000,27.60000,25.70000,15.89300,16.15000,1181.90000,374.00000,374.00000,0.50000,51.51980,-0.39000,-0.31000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.50000,1014.15000,1014.15000,nan,23.25000,22.05000,23.20000,21.90000,26.25000,92.50000,28.35000,26.15000,16.21900,16.48500,1178.90000,375.50000,376.50000,0.45000,10.35905,-0.08500,-0.46500,127.21113,34.76270,7.50000,10.50000,-4.00000,-1.00000,nan,5.70000,253.10450,nan,33.45350
20,3.50000,1012.90000,1012.90000,nan,23.55000,22.50000,23.55000,22.20000,26.65000,92.00000,28.95000,26.55000,16.47350,16.74500,1175.90000,376.00000,378.50000,0.50000,4.80795,-0.04500,-0.53500,127.21108,34.76266,18.00000,21.00000,7.00000,10.00000,nan,5.35000,244.23850,nan,46.14350
30,5.00000,1011.90000,1011.90000,nan,23.70000,22.70000,23.60000,22.20000,26.70000,91.00000,29.10000,26.60000,16.49100,16.77000,1174.40000,376.00000,380.00000,0.60000,15.52411,-0.15000,-0.54000,127.21112,34.76262,26.00000,29.00000,17.00000,20.00000,nan,5.60000,238.83900,nan,44.48300
40,6.50000,1011.00000,1011.00000,nan,23.75000,22.85000,23.75000,22.15000,26.80000,90.50000,29.25000,26.50000,16.48050,16.75500,1172.95000,375.00000,380.50000,0.60000,28.04469,-0.28500,-0.53500,127.21114,34.76266,34.50000,37.50000,25.50000,28.50000,nan,5.50000,241.29700,nan,40.50100
50,8.50000,1009.70000,1009.70000,nan,23.90000,23.05000,23.85000,22.20000,26.90000,90.00000,29.45000,26.50000,16.50300,16.78000,1171.05000,374.50000,381.50000,0.70000,42.43623,-0.48000,-0.52500,127.21117,34.76270,46.00000,49.00000,36.00000,39.00000,nan,5.55000,246.18550,nan,35.24100
60,10.50000,1008.40000,1008.40000,nan,23.90000,23.20000,23.90000,22.10000,26.95000,90.00000,29.50000,26.45000,16.47650,16.75500,1169.35000,374.00000,383.00000,0.85000,54.23556,-0.71500,-0.51500,127.21121,34.76269,57.00000,60.00000,49.00000,52.00000,nan,5.80000,242.50750,nan,33.08550
70,12.50000,1007.10000,1007.10000,nan,23.90000,23.30000,23.90000,22.00000,26.90000,89.00000,29.45000,26.25000,16.39850,16.67000,1168.05000,373.00000,383.50000,1.10000,63.55023,-0.99500,-0.49500,127.21116,34.76268,68.50000,71.50000,66.50000,69.50000,nan,5.55000,243.54600,nan,37.24000
80,14.00000,1006.10000,1006.10000,nan,23.90000,23.30000,23.90000,21.90000,26.90000,89.00000,29.40000,26.20000,16.32900,16.60000,1167.00000,372.00000,384.00000,1.30000,68.11766,-1.22000,-0.49000,127.21110,34.76269,77.00000,80.00000,79.00000,82.00000,nan,5.60000,248.10000,nan,41.81600
