HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1010.00000,1010.00000,nan,24.50000,23.70000,24.50000,16.80000,26.70000,62.00000,30.60000,19.00000,11.75400,11.89000,1172.40000,342.00000,342.00000,2.30000,118.01386,-2.03000,1.08000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1008.40000,1008.40000,nan,24.10000,23.40000,24.10000,15.90000,26.20000,60.00000,29.90000,17.90000,11.12700,11.25000,1172.50000,338.00000,340.00000,3.10000,102.03060,-3.05000,0.65000,127.21113,34.76269,14.00000,17.00000,8.00000,11.00000,nan,11.90000,251.32400,nan,34.99100
30,2.50000,1006.85000,1006.85000,nan,23.75000,23.15000,23.70000,14.95000,25.65000,57.50000,29.20000,16.90000,10.51450,10.62500,1172.60000,334.00000,338.50000,3.65000,98.88785,-3.64500,0.57000,127.21110,34.76271,27.00000,30.00000,14.50000,17.50000,nan,8.80000,252.84950,nan,41.41500
40,4.50000,1005.40000,1005.40000,nan,23.40000,22.95000,23.35000,14.45000,25.25000,57.00000,28.60000,16.35000,10.16000,10.26500,1172.55000,331.50000,337.50000,4.25000,98.22591,-4.18500,0.60500,127.21103,34.76275,40.00000,43.00000,23.50000,26.50000,nan,5.50000,259.70750,nan,46.25350
50,6.50000,1004.60000,1004.60000,nan,23.25000,22.80000,23.20000,14.55000,25.10000,58.00000,28.35000,16.45000,10.25650,10.36000,1172.15000,332.00000,339.50000,4.75000,97.92541,-4.70500,0.65500,127.21086,34.76277,47.00000,50.00000,28.50000,31.50000,nan,3.30000,265.02600,nan,61.01500
60,9.00000,1003.46667,1003.46667,nan,23.13333,22.86667,23.16667,14.90000,25.06667,59.66667,28.20000,16.80000,10.48667,10.59667,1171.00000,333.33333,342.00000,5.43333,97.22136,-5.36667,0.68000,127.21071,34.76280,56.66667,59.66667,36.66667,39.66667,nan,4.20000,268.55667,nan,74.78467
70,11.50000,1002.30000,1002.30000,nan,23.05000,22.80000,23.05000,15.00000,24.95000,60.50000,28.00000,17.00000,10.59800,10.71000,1170.00000,334.00000,344.50000,6.00000,96.69312,-5.96500,0.70000,127.21048,34.76284,67.00000,70.00000,44.50000,47.50000,nan,3.80000,271.42700,nan,95.86450
80,14.00000,1001.30000,1001.30000,nan,22.90000,22.80000,22.93333,15.10000,24.86667,61.33333,27.83333,17.03333,10.64833,10.76333,1169.26667,334.00000,346.00000,6.50000,96.16231,-6.48333,0.70000,127.21027,34.76282,75.66667,78.66667,53.33333,56.33333,nan,3.36667,269.78867,nan,115.15600
90,16.50000,1000.10000,1000.10000,nan,22.80000,22.80000,22.85000,15.20000,24.80000,62.00000,27.65000,17.10000,10.71400,10.83000,1168.20000,334.00000,347.50000,6.95000,95.73930,-6.91500,0.69500,127.21012,34.76281,85.50000,88.50000,66.50000,69.50000,nan,4.65000,270.01400,nan,128.78100
100,18.50000,999.00000,999.00000,nan,22.75000,22.80000,22.80000,15.15000,24.70000,62.00000,27.55000,17.10000,10.72050,10.83500,1167.15000,334.00000,349.00000,7.25000,95.39899,-7.19500,0.68000,127.20990,34.76283,95.50000,98.50000,78.50000,81.50000,nan,4.95000,270.39900,nan,148.87150
110,21.00000,997.80000,997.80000,nan,22.66667,22.83333,22.70000,15.10000,24.60000,62.00000,27.40000,17.03333,10.69200,10.80667,1166.16667,333.33333,350.33333,7.50000,95.05365,-7.46333,0.66000,127.20962,34.76285,106.00000,109.00000,93.00000,96.00000,nan,3.66667,271.18800,nan,174.65967
120,24.00000,996.50000,996.50000,nan,22.56667,22.86667,22.60000,15.03333,24.50000,62.33333,27.20000,17.00000,10.67667,10.79333,1165.10000,333.00000,351.66667,7.70000,94.69157,-7.67667,0.63000,127.20935,34.76290,117.66667,120.66667,107.66667,110.66667,nan,4.26667,272.53067,nan,199.21500
130,26.00000,995.40000,995.40000,nan,22.40000,22.80000,22.50000,15.00000,24.40000,63.00000,27.00000,17.00000,10.68000,10.80000,1164.20000,333.00000,353.00000,7.80000,94.48892,-7.77000,0.61000,127.20925,34.76290,127.00000,130.00000,112.00000,115.00000,nan,4.80000,272.37800,nan,208.31500
140,28.00000,994.33333,994.33333,nan,22.36667,22.80000,22.43333,15.06667,24.30000,63.33333,26.90000,17.00000,10.71700,10.83000,1163.30000,333.00000,354.33333,7.86667,94.25704,-7.83667,0.58333,127.20912,34.76292,136.66667,139.66667,121.00000,124.00000,nan,4.76667,272.82467,nan,220.04767
150,30.50000,993.05000,993.05000,nan,22.25000,22.90000,22.30000,15.10000,24.20000,64.00000,26.75000,17.05000,10.74900,10.86500,1162.10000,333.00000,356.00000,7.90000,94.02623,-7.88500,0.55500,127.20884,34.76293,148.00000,151.00000,131.50000,134.50000,nan,4.45000,272.84750,nan,245.75750
160,33.00000,991.90000,991.90000,nan,22.13333,22.80000,22.23333,15.10000,24.10000,64.00000,26.56667,17.00000,10.75667,10.87333,1161.20000,333.00000,357.33333,7.90000,93.74186,-7.90000,0.51667,127.20859,34.76293,158.00000,161.00000,144.33333,147.33333,nan,3.80000,272.58733,nan,268.99800
170,35.50000,990.75000,990.75000,nan,22.05000,22.80000,22.15000,15.10000,24.00000,65.00000,26.40000,17.10000,10.78750,10.90500,1160.25000,333.00000,359.00000,7.90000,93.48359,-7.88500,0.48000,127.20846,34.76296,168.00000,171.00000,161.50000,164.50000,nan,4.30000,273.15700,nan,280.60800
180,37.50000,989.70000,989.70000,nan,21.95000,22.80000,22.05000,15.10000,23.90000,65.00000,26.25000,17.10000,10.80950,10.92500,1159.35000,333.00000,360.50000,7.90000,93.24039,-7.86000,0.44500,127.20830,34.76298,177.00000,180.00000,172.50000,175.50000,nan,4.45000,273.40400,nan,295.42800
