HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1013.00000,1013.00000,nan,28.90000,27.80000,28.80000,24.50000,32.50000,77.00000,39.70000,30.60000,19.00300,19.37000,1153.50000,384.00000,384.00000,0.90000,264.28941,0.90000,0.09000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1012.10000,1012.10000,nan,28.40000,27.40000,28.40000,24.40000,31.90000,79.00000,38.60000,30.40000,18.89100,19.25000,1154.40000,383.00000,385.00000,1.10000,247.79652,0.98000,0.40000,127.21125,34.76268,8.00000,11.00000,4.00000,7.00000,nan,10.10000,246.81600,nan,19.35200
20,2.00000,1011.10000,1011.10000,nan,27.90000,26.90000,27.80000,24.10000,31.40000,80.00000,37.40000,29.90000,18.59700,18.95000,1155.50000,382.00000,385.00000,1.30000,240.36846,1.09000,0.62000,127.21121,34.76269,17.00000,20.00000,9.00000,12.00000,nan,8.40000,244.41800,nan,28.56600
30,3.50000,1009.95000,1009.95000,nan,27.85000,27.00000,27.80000,24.15000,31.35000,80.00000,37.35000,29.90000,18.62350,18.97500,1154.35000,382.00000,386.00000,1.45000,237.54364,1.25000,0.79500,127.21124,34.76268,26.50000,29.50000,17.50000,20.50000,nan,6.55000,239.22100,nan,30.07450
40,5.50000,1008.60000,1008.60000,nan,27.65000,26.90000,27.65000,23.95000,31.10000,80.00000,36.90000,29.55000,18.44150,18.78500,1153.65000,380.50000,386.50000,1.75000,237.08662,1.46000,0.94500,127.21128,34.76266,39.00000,42.00000,27.50000,30.50000,nan,5.95000,232.48450,nan,27.65850
50,7.00000,1007.70000,1007.70000,nan,27.50000,26.90000,27.50000,23.90000,31.00000,81.00000,36.60000,29.50000,18.43700,18.78000,1153.10000,380.00000,388.00000,1.90000,236.88866,1.61000,1.05000,127.21129,34.76268,47.00000,50.00000,35.00000,38.00000,nan,5.40000,233.04500,nan,25.18400
60,8.50000,1006.80000,1006.80000,nan,27.45000,26.90000,27.45000,23.95000,30.90000,81.00000,36.45000,29.60000,18.48350,18.83000,1152.30000,380.50000,389.00000,2.05000,236.91863,1.75000,1.14000,127.21131,34.76273,54.50000,57.50000,43.00000,46.00000,nan,5.20000,241.61050,nan,20.99150
70,10.50000,1005.50000,1005.50000,nan,27.35000,26.85000,27.35000,23.70000,30.75000,81.00000,36.10000,29.20000,18.26700,18.61000,1151.55000,378.50000,389.00000,2.25000,237.27978,1.93000,1.24000,127.21137,34.76279,66.00000,69.00000,55.00000,58.00000,nan,6.05000,260.63700,nan,13.71500
80,12.50000,1004.15000,1004.15000,nan,27.15000,26.80000,27.15000,23.30000,30.45000,80.00000,35.70000,28.55000,17.85300,18.18000,1151.00000,376.00000,388.00000,2.45000,237.76056,2.08500,1.31500,127.21143,34.76285,78.50000,81.50000,64.00000,67.00000,nan,5.85000,302.02700,nan,8.25550
90,14.00000,1003.20000,1003.20000,nan,27.00000,26.70000,27.00000,23.10000,30.30000,79.00000,35.50000,28.20000,17.64100,17.96000,1150.50000,374.00000,388.00000,2.60000,238.23147,2.18000,1.35000,127.21145,34.76288,86.00000,89.00000,69.00000,72.00000,nan,5.30000,323.69800,nan,9.38900
100,15.50000,1002.30000,1002.30000,nan,26.90000,26.70000,26.95000,23.10000,30.20000,79.50000,35.25000,28.10000,17.61500,17.93000,1149.85000,374.00000,388.50000,2.65000,238.66323,2.25000,1.37000,127.21146,34.76288,94.50000,97.50000,78.00000,81.00000,nan,5.45000,327.46950,nan,9.46250
110,17.50000,1001.10000,1001.10000,nan,26.80000,26.70000,26.85000,23.15000,30.10000,80.50000,35.05000,28.25000,17.71750,18.03500,1148.80000,374.50000,391.00000,2.70000,239.69732,2.31000,1.35000,127.21155,34.76290,105.50000,108.50000,95.00000,98.00000,nan,5.40000,15.86750,nan,10.94850
120,20.00000,999.70000,999.70000,nan,26.66667,26.70000,26.73333,23.20000,30.00000,81.00000,34.80000,28.30000,17.78833,18.11333,1147.66667,374.66667,393.00000,2.66667,241.47000,2.33000,1.26667,127.21169,34.76298,117.33333,120.33333,111.00000,114.00000,nan,4.73333,41.88200,nan,25.10600
130,22.00000,998.50000,998.50000,nan,26.60000,26.70000,26.60000,23.20000,29.90000,82.00000,34.60000,28.20000,17.78400,18.11000,1146.60000,374.00000,394.00000,2.60000,243.13808,2.31000,1.17000,127.21175,34.76305,128.00000,131.00000,125.00000,128.00000,nan,6.00000,40.16200,nan,33.83000
140,23.50000,997.40000,997.40000,nan,26.50000,26.70000,26.55000,23.20000,29.80000,82.00000,34.40000,28.20000,17.78750,18.11000,1145.70000,374.00000,395.50000,2.50000,244.55625,2.27000,1.08000,127.21179,34.76305,138.00000,141.00000,137.00000,140.00000,nan,6.45000,44.56000,nan,36.57800
150,25.00000,996.30000,996.30000,nan,26.40000,26.70000,26.50000,23.20000,29.70000,82.00000,34.20000,28.20000,17.79100,18.11000,1144.80000,374.00000,397.00000,2.40000,245.98920,2.20000,0.98000,127.21187,34.76302,148.00000,151.00000,150.00000,153.00000,nan,6.20000,54.88600,nan,39.78600
160,26.50000,995.30000,995.30000,nan,26.35000,26.75000,26.40000,23.10000,29.65000,82.00000,34.10000,28.15000,17.77000,18.09500,1143.90000,373.50000,398.00000,2.25000,247.80361,2.12000,0.86500,127.21197,34.76301,157.00000,160.00000,161.00000,164.00000,nan,6.00000,62.04600,nan,47.04950
170,28.50000,994.00000,994.00000,nan,26.30000,26.80000,26.40000,23.00000,29.55000,82.00000,34.00000,27.95000,17.67450,17.99500,1142.75000,372.50000,399.00000,2.15000,250.57506,1.98500,0.70000,127.21204,34.76306,168.00000,171.00000,169.50000,172.50000,nan,5.45000,60.17600,nan,55.98900
180,30.50000,992.95000,992.95000,nan,26.20000,26.80000,26.30000,23.00000,29.50000,82.00000,33.85000,27.90000,17.64350,17.96000,1141.80000,372.00000,400.00000,1.95000,253.72790,1.85000,0.54000,127.21201,34.76311,178.00000,181.00000,176.50000,179.50000,nan,4.90000,54.24250,nan,56.45250
190,32.50000,991.85000,991.85000,nan,26.10000,26.80000,26.20000,22.95000,29.40000,83.00000,33.65000,27.80000,17.64350,17.96000,1140.90000,372.00000,401.00000,1.75000,257.23944,1.70000,0.38500,127.21200,34.76306,187.50000,190.50000,188.00000,191.00000,nan,4.80000,58.28050,nan,52.94300
