HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,991.90000,991.90000,nan,26.50000,27.20000,26.60000,21.60000,29.50000,75.00000,34.40000,25.70000,16.24700,16.52000,1140.50000,362.00000,362.00000,3.40000,334.94238,1.44000,-3.08000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,990.50000,990.50000,nan,26.60000,27.40000,26.70000,21.70000,29.60000,75.00000,34.60000,25.80000,16.34900,16.62000,1138.50000,362.00000,364.00000,3.20000,322.06260,1.98000,-2.54000,127.21132,34.76261,13.00000,16.00000,-3.00000,0.00000,nan,13.40000,216.48200,nan,21.34400
30,2.00000,989.00000,989.00000,nan,26.60000,27.60000,26.70000,21.70000,29.70000,74.00000,34.70000,25.80000,16.37000,16.64000,1136.60000,362.00000,366.00000,3.30000,315.00000,2.34000,-2.34000,127.21133,34.76255,26.00000,29.00000,-3.00000,0.00000,nan,13.40000,209.00700,nan,33.05800
40,3.00000,987.80000,987.80000,nan,26.60000,27.70000,26.80000,21.60000,29.70000,74.00000,34.70000,25.70000,16.32300,16.59000,1135.20000,361.00000,367.00000,3.50000,312.32891,2.58000,-2.35000,127.21139,34.76250,37.00000,40.00000,0.00000,3.00000,nan,10.60000,199.88100,nan,38.87600
50,4.50000,986.70000,986.70000,nan,26.60000,27.80000,26.75000,21.55000,29.65000,74.00000,34.65000,25.55000,16.25950,16.53000,1134.00000,360.00000,367.50000,3.80000,312.03177,2.84000,-2.56000,127.21149,34.76245,47.00000,50.00000,5.00000,8.00000,nan,6.35000,185.22800,nan,42.32300
60,6.50000,985.50000,985.50000,nan,26.55000,27.80000,26.70000,21.45000,29.55000,73.50000,34.55000,25.35000,16.18050,16.44500,1133.00000,359.00000,368.00000,4.30000,312.38665,3.15000,-2.87500,127.21157,34.76239,57.50000,60.50000,16.00000,19.00000,nan,5.05000,175.03850,nan,47.86000
70,8.50000,984.30000,984.30000,nan,26.60000,27.95000,26.70000,21.30000,29.55000,73.00000,34.60000,25.15000,16.06650,16.33000,1131.60000,358.00000,369.00000,4.70000,312.40137,3.45500,-3.15500,127.21165,34.76232,68.00000,71.00000,28.00000,31.00000,nan,5.55000,168.57300,nan,57.67200
80,10.50000,983.15000,983.15000,nan,26.60000,28.05000,26.75000,21.20000,29.55000,72.00000,34.60000,25.00000,15.98050,16.24000,1130.25000,357.00000,369.50000,5.05000,312.27369,3.74000,-3.40000,127.21178,34.76222,78.50000,81.50000,41.50000,44.50000,nan,5.15000,160.63250,nan,71.30950
90,12.50000,982.00000,982.00000,nan,26.50000,28.10000,26.70000,21.15000,29.45000,72.00000,34.45000,24.95000,15.95000,16.20500,1129.30000,356.50000,370.50000,5.40000,312.30219,4.00000,-3.64000,127.21195,34.76210,88.50000,91.50000,55.00000,58.00000,nan,5.05000,153.95600,nan,88.53950
100,14.00000,981.10000,981.10000,nan,26.40000,28.10000,26.60000,21.10000,29.40000,73.00000,34.30000,24.90000,15.92700,16.18000,1128.50000,356.00000,371.00000,5.70000,312.49803,4.18000,-3.83000,127.21208,34.76201,97.00000,100.00000,65.00000,68.00000,nan,5.90000,150.45500,nan,103.09200
110,15.50000,980.10000,980.10000,nan,26.35000,28.10000,26.55000,21.10000,29.30000,73.00000,34.15000,24.80000,15.89000,16.15000,1127.75000,356.00000,372.50000,5.90000,312.64109,4.36000,-4.01500,127.21220,34.76192,106.00000,109.00000,74.50000,77.50000,nan,6.00000,148.53900,nan,118.32950
120,18.00000,978.90000,978.90000,nan,26.23333,28.06667,26.43333,21.00000,29.16667,73.00000,33.90000,24.76667,15.87867,16.13667,1126.83333,355.00000,373.66667,6.40000,313.28355,4.64000,-4.37000,127.21235,34.76173,117.00000,120.00000,87.66667,90.66667,nan,3.66667,148.11000,nan,143.10933
130,20.50000,977.85000,977.85000,nan,26.10000,28.05000,26.30000,21.00000,29.05000,73.00000,33.65000,24.70000,15.85600,16.11000,1126.00000,355.00000,375.00000,6.80000,314.16968,4.90000,-4.76000,127.21250,34.76157,126.50000,129.50000,99.00000,102.00000,nan,4.35000,147.58600,nan,165.41400
140,22.50000,976.70000,976.70000,nan,26.05000,28.10000,26.25000,20.95000,29.00000,73.50000,33.55000,24.60000,15.82750,16.08000,1125.00000,355.00000,376.00000,7.20000,315.16868,5.08000,-5.11000,127.21265,34.76152,136.50000,139.50000,111.50000,114.50000,nan,5.20000,144.63500,nan,178.18100
150,24.50000,975.65000,975.65000,nan,25.95000,28.10000,26.15000,20.90000,28.90000,74.00000,33.35000,24.60000,15.83550,16.09000,1124.20000,354.00000,377.50000,7.60000,316.33595,5.23500,-5.48500,127.21278,34.76147,146.00000,149.00000,125.50000,128.50000,nan,4.45000,142.55550,nan,189.34250
160,26.50000,974.65000,974.65000,nan,25.85000,28.05000,26.05000,20.90000,28.75000,74.00000,33.10000,24.60000,15.84300,16.10000,1123.40000,354.00000,378.50000,8.00000,317.67305,5.36000,-5.88500,127.21291,34.76138,155.50000,158.50000,138.00000,141.00000,nan,4.85000,141.73800,nan,205.08250
170,28.50000,973.55000,973.55000,nan,25.75000,28.00000,25.95000,20.90000,28.65000,75.00000,32.90000,24.55000,15.82850,16.08500,1122.55000,354.00000,380.00000,8.30000,319.18255,5.45000,-6.31000,127.21307,34.76128,165.50000,168.50000,150.00000,153.00000,nan,4.90000,140.49200,nan,221.63700
180,30.50000,972.40000,972.40000,nan,25.70000,28.15000,25.95000,20.85000,28.60000,74.50000,32.85000,24.50000,15.81050,16.06500,1121.30000,353.50000,381.00000,8.70000,320.77537,5.51000,-6.75000,127.21317,34.76120,176.00000,179.00000,162.50000,165.50000,nan,5.55000,140.05900,nan,235.17150
190,32.50000,971.15000,971.15000,nan,25.80000,28.30000,26.05000,20.80000,28.70000,74.00000,33.00000,24.35000,15.76000,16.01000,1119.65000,352.50000,382.00000,9.10000,322.47374,5.53000,-7.20000,127.21326,34.76108,186.50000,189.50000,173.50000,176.50000,nan,5.30000,140.54150,nan,249.59350
200,34.50000,970.15000,970.15000,nan,25.75000,28.40000,26.00000,20.70000,28.65000,74.00000,32.95000,24.25000,15.69450,15.94500,1118.60000,352.00000,382.50000,9.40000,324.18290,5.51000,-7.63500,127.21339,34.76096,196.50000,199.50000,184.50000,187.50000,nan,4.70000,140.29050,nan,268.12400
210,36.50000,969.05000,969.05000,nan,25.70000,28.40000,26.00000,20.65000,28.60000,73.50000,32.85000,24.15000,15.65450,15.90500,1117.60000,351.00000,383.50000,9.75000,325.91778,5.45000,-8.05500,127.21357,34.76084,206.00000,209.00000,196.00000,199.00000,nan,4.75000,139.45700,nan,289.05500
220,38.50000,968.00000,968.00000,nan,25.70000,28.55000,26.00000,20.60000,28.60000,73.00000,32.90000,24.10000,15.61600,15.86500,1116.25000,350.50000,384.50000,10.00000,327.64529,5.35000,-8.44500,127.21373,34.76069,215.50000,218.50000,206.50000,209.50000,nan,5.05000,139.49100,nan,311.02050
230,40.50000,966.90000,966.90000,nan,25.65000,28.55000,25.95000,20.55000,28.55000,73.00000,32.75000,24.00000,15.59300,15.84000,1115.30000,350.00000,385.50000,10.25000,329.34844,5.21500,-8.80000,127.21384,34.76049,226.50000,229.50000,216.00000,219.00000,nan,5.05000,140.66700,nan,334.70000
240,42.50000,965.80000,965.80000,nan,25.50000,28.50000,25.80000,20.50000,28.40000,74.00000,32.45000,23.90000,15.56100,15.80500,1114.60000,350.00000,387.00000,10.45000,331.04696,5.04000,-9.11000,127.21394,34.76026,236.50000,239.50000,225.00000,228.00000,nan,4.95000,142.19650,nan,359.71450
250,44.50000,964.75000,964.75000,nan,25.50000,28.55000,25.80000,20.50000,28.30000,74.00000,32.40000,23.90000,15.55850,15.80500,1113.60000,349.50000,388.00000,10.55000,332.70588,4.83500,-9.37000,127.21404,34.76004,245.50000,248.50000,233.50000,236.50000,nan,4.70000,143.32250,nan,385.10300
260,46.50000,963.60000,963.60000,nan,25.65000,28.85000,26.00000,20.50000,28.50000,73.00000,32.70000,23.90000,15.57150,15.82000,1111.60000,349.00000,389.00000,10.65000,334.39882,4.59500,-9.59000,127.21416,34.75983,256.00000,259.00000,242.50000,245.50000,nan,5.35000,144.03400,nan,409.95250
270,48.50000,962.40000,962.40000,nan,25.95000,29.30000,26.30000,20.35000,28.85000,71.50000,33.40000,23.75000,15.49900,15.74500,1109.05000,347.50000,389.00000,10.70000,336.09461,4.33500,-9.78000,127.21426,34.75962,267.00000,270.00000,252.00000,255.00000,nan,5.70000,144.80800,nan,434.67700
280,50.50000,961.20000,961.20000,nan,26.10000,29.55000,26.45000,20.25000,28.95000,70.00000,33.65000,23.55000,15.37950,15.62000,1107.30000,346.00000,390.00000,10.70000,337.79703,4.05500,-9.93500,127.21436,34.75941,277.50000,280.50000,263.00000,266.00000,nan,5.25000,145.47200,nan,458.90300
