HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,997.10000,997.10000,nan,26.20000,26.40000,26.30000,21.80000,29.20000,77.00000,33.80000,26.00000,16.36700,16.64000,1147.50000,365.00000,365.00000,2.40000,94.06858,-2.39000,0.17000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,996.20000,996.20000,nan,26.20000,26.60000,26.30000,22.10000,29.30000,78.00000,33.90000,26.40000,16.67900,16.96000,1146.10000,367.00000,368.00000,2.30000,81.86990,-2.31000,-0.33000,127.21124,34.76263,8.00000,11.00000,3.00000,6.00000,nan,12.00000,233.63300,nan,22.74500
20,2.00000,994.80000,994.80000,nan,26.20000,26.70000,26.30000,22.30000,29.40000,79.00000,33.90000,26.80000,16.91600,17.21000,1144.40000,368.00000,371.00000,2.50000,73.54504,-2.37000,-0.70000,127.21115,34.76260,20.00000,23.00000,7.00000,10.00000,nan,12.00000,235.34700,nan,38.47100
30,3.00000,993.80000,993.80000,nan,26.20000,26.70000,26.30000,22.30000,29.40000,79.00000,33.80000,26.80000,16.92800,17.22000,1143.20000,368.00000,372.00000,2.70000,70.27391,-2.51000,-0.90000,127.21109,34.76259,30.00000,33.00000,12.00000,15.00000,nan,9.40000,237.50100,nan,46.95600
40,4.50000,992.70000,992.70000,nan,26.15000,26.80000,26.25000,22.20000,29.25000,79.00000,33.75000,26.55000,16.82200,17.11000,1142.40000,366.50000,373.00000,3.00000,69.35431,-2.80000,-1.05500,127.21101,34.76260,39.00000,42.00000,20.00000,23.00000,nan,5.90000,242.27850,nan,53.43950
50,6.00000,991.80000,991.80000,nan,26.10000,26.80000,26.20000,22.10000,29.20000,79.00000,33.50000,26.40000,16.72300,17.01000,1141.80000,366.00000,373.00000,3.30000,69.16092,-3.10000,-1.18000,127.21093,34.76261,47.00000,50.00000,29.00000,32.00000,nan,5.30000,246.59700,nan,58.70700
60,8.00000,990.70000,990.70000,nan,25.93333,26.70000,26.03333,22.03333,29.03333,79.33333,33.30000,26.33333,16.70433,16.98667,1140.96667,365.66667,374.33333,3.76667,68.32112,-3.49667,-1.39000,127.21085,34.76257,57.00000,60.00000,39.66667,42.66667,nan,5.13333,245.97800,nan,67.24100
70,10.00000,989.50000,989.50000,nan,25.80000,26.70000,25.90000,22.10000,28.90000,80.00000,33.10000,26.40000,16.73600,17.02000,1140.00000,365.00000,376.00000,4.20000,67.28559,-3.87000,-1.62000,127.21078,34.76254,67.00000,70.00000,48.00000,51.00000,nan,5.20000,245.27500,nan,74.58400
80,12.00000,988.40000,988.40000,nan,25.80000,26.80000,25.90000,21.90000,28.90000,79.33333,33.00000,26.13333,16.61300,16.89333,1138.83333,364.33333,376.00000,4.60000,66.28249,-4.20333,-1.84667,127.21069,34.76250,77.66667,80.66667,59.00000,62.00000,nan,4.86667,245.41700,nan,83.43267
