HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1014.00000,1014.00000,nan,27.80000,26.60000,27.70000,23.20000,31.10000,76.00000,37.20000,28.30000,17.53300,17.85000,1159.90000,376.00000,376.00000,1.40000,284.93142,1.35000,-0.36000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1012.50000,1012.50000,nan,27.60000,26.50000,27.60000,22.20000,30.70000,72.00000,36.80000,26.60000,16.52900,16.81000,1159.60000,370.00000,372.00000,1.50000,274.16650,1.51000,-0.11000,127.21120,34.76272,13.00000,16.00000,-1.00000,2.00000,nan,11.90000,253.05700,nan,27.20200
30,2.50000,1010.85000,1010.85000,nan,27.40000,26.45000,27.35000,21.70000,30.40000,71.00000,36.30000,25.80000,16.02350,16.28500,1159.05000,366.50000,370.50000,1.65000,270.50853,1.69000,-0.01500,127.21118,34.76272,27.00000,30.00000,4.50000,7.50000,nan,9.10000,249.49750,nan,32.78250
40,4.00000,1009.60000,1009.60000,nan,27.10000,26.30000,27.10000,21.60000,30.10000,72.00000,35.80000,25.60000,15.93200,16.19000,1158.70000,366.00000,372.00000,1.90000,269.38394,1.86000,0.02000,127.21123,34.76269,38.00000,41.00000,14.00000,17.00000,nan,6.80000,240.27900,nan,30.26600
50,5.50000,1008.65000,1008.65000,nan,26.95000,26.20000,26.95000,21.65000,29.95000,72.50000,35.40000,25.75000,16.03400,16.29500,1158.05000,366.00000,373.50000,2.05000,268.87117,2.03000,0.04000,127.21132,34.76264,47.00000,50.00000,26.50000,29.50000,nan,5.70000,221.08600,nan,26.98150
60,7.50000,1007.40000,1007.40000,nan,26.85000,26.20000,26.85000,21.95000,29.90000,74.50000,35.15000,26.20000,16.33000,16.60500,1156.85000,367.50000,377.00000,2.25000,267.57150,2.24000,0.09500,127.21146,34.76260,58.00000,61.00000,45.00000,48.00000,nan,5.60000,191.90150,nan,24.38600
70,9.00000,1006.40000,1006.40000,nan,26.80000,26.20000,26.80000,22.10000,29.80000,75.00000,35.00000,26.40000,16.46300,16.74000,1155.90000,368.00000,379.00000,2.40000,266.39369,2.38000,0.15000,127.21154,34.76262,67.00000,70.00000,57.00000,60.00000,nan,5.90000,174.06100,nan,22.15600
80,11.00000,1005.30000,1005.30000,nan,26.56667,26.10000,26.56667,21.73333,29.53333,75.00000,34.53333,25.83333,16.15833,16.42667,1155.76667,366.00000,378.33333,2.60000,265.17478,2.56667,0.21667,127.21156,34.76268,76.66667,79.66667,68.00000,71.00000,nan,4.50000,164.90900,nan,16.23933
90,13.50000,1004.10000,1004.10000,nan,26.40000,26.00000,26.40000,21.60000,29.35000,75.00000,34.15000,25.60000,16.01500,16.27500,1155.15000,365.00000,378.50000,2.80000,263.72780,2.77500,0.30500,127.21158,34.76270,87.50000,90.50000,80.00000,83.00000,nan,4.65000,153.49500,nan,14.86000
100,15.50000,1002.85000,1002.85000,nan,26.30000,26.05000,26.30000,21.65000,29.30000,75.50000,34.00000,25.75000,16.13250,16.40000,1153.95000,365.50000,381.00000,2.95000,262.94769,2.91000,0.36000,127.21167,34.76268,98.00000,101.00000,92.50000,95.50000,nan,5.65000,137.05450,nan,20.91650
110,17.00000,1001.90000,1001.90000,nan,26.30000,26.10000,26.30000,21.90000,29.30000,77.00000,33.90000,26.10000,16.36200,16.63000,1152.80000,367.00000,384.00000,3.00000,262.59309,3.00000,0.39000,127.21175,34.76270,107.00000,110.00000,102.00000,105.00000,nan,5.80000,119.78200,nan,25.37800
120,18.50000,1000.90000,1000.90000,nan,26.25000,26.15000,26.30000,22.15000,29.30000,78.00000,33.90000,26.50000,16.63000,16.91000,1151.55000,368.50000,386.50000,3.10000,262.53292,3.09000,0.40500,127.21180,34.76277,115.00000,118.00000,109.50000,112.50000,nan,5.55000,102.40300,nan,27.25200
130,20.50000,999.75000,999.75000,nan,26.15000,26.15000,26.15000,22.05000,29.15000,78.50000,33.65000,26.35000,16.56200,16.84500,1150.70000,367.50000,387.50000,3.25000,262.53420,3.20500,0.42000,127.21183,34.76279,125.50000,128.50000,120.00000,123.00000,nan,5.10000,94.28050,nan,28.71650
