HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1013.00000,1013.00000,nan,27.60000,26.50000,27.50000,23.40000,30.90000,78.00000,36.80000,28.70000,17.80200,18.12000,1159.30000,378.00000,378.00000,0.40000,198.88609,0.13000,0.38000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1012.00000,1012.00000,nan,26.90000,25.90000,26.90000,23.10000,30.20000,80.00000,35.30000,28.20000,17.48600,17.80000,1161.20000,377.00000,378.00000,0.20000,206.56505,0.08000,0.16000,127.21126,34.76270,8.00000,11.00000,0.00000,3.00000,nan,10.30000,249.44500,nan,17.66800
20,2.00000,1011.10000,1011.10000,nan,26.60000,25.60000,26.50000,23.10000,29.80000,81.00000,34.60000,28.00000,17.43200,17.74000,1161.40000,377.00000,379.00000,0.00000,206.56505,0.03000,0.06000,127.21121,34.76272,17.00000,20.00000,4.00000,7.00000,nan,8.30000,249.71400,nan,26.77800
30,3.50000,1010.05000,1010.05000,nan,26.40000,25.50000,26.35000,23.05000,29.60000,82.00000,34.15000,28.00000,17.42550,17.73000,1160.90000,377.00000,380.50000,0.00000,169.69515,-0.01000,0.05500,127.21121,34.76273,26.00000,29.00000,13.50000,16.50000,nan,6.10000,248.88350,nan,29.42050
40,5.50000,1008.70000,1008.70000,nan,26.30000,25.60000,26.30000,23.05000,29.55000,82.00000,34.05000,28.00000,17.45800,17.76500,1159.65000,376.50000,382.50000,0.15000,157.52057,-0.06000,0.14500,127.21120,34.76273,37.50000,40.50000,28.50000,31.50000,nan,5.80000,249.09600,nan,30.13750
50,7.50000,1007.50000,1007.50000,nan,26.20000,25.60000,26.20000,23.00000,29.45000,82.00000,33.85000,27.90000,17.39900,17.71000,1158.75000,376.00000,383.50000,0.25000,156.37062,-0.10500,0.24000,127.21118,34.76275,48.00000,51.00000,41.50000,44.50000,nan,4.95000,254.61450,nan,31.14900
60,9.50000,1006.35000,1006.35000,nan,26.05000,25.55000,26.05000,22.85000,29.25000,82.00000,33.60000,27.70000,17.27200,17.57500,1158.00000,374.50000,384.00000,0.35000,155.22486,-0.15000,0.32500,127.21119,34.76274,58.50000,61.50000,51.50000,54.50000,nan,5.40000,252.11300,nan,30.84150
70,11.00000,1005.40000,1005.40000,nan,25.90000,25.40000,25.90000,22.70000,29.10000,82.00000,33.30000,27.40000,17.11300,17.41000,1157.60000,374.00000,384.00000,0.40000,155.22486,-0.18000,0.39000,127.21116,34.76273,67.00000,70.00000,59.00000,62.00000,nan,5.60000,251.82800,nan,33.05700
80,12.50000,1004.50000,1004.50000,nan,25.80000,25.40000,25.80000,22.70000,29.00000,83.00000,33.05000,27.35000,17.11700,17.41500,1157.00000,373.50000,385.50000,0.50000,155.50810,-0.20500,0.45000,127.21116,34.76277,74.50000,77.50000,68.50000,71.50000,nan,5.25000,258.11950,nan,32.82400
