HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1011.00000,1011.00000,nan,31.80000,30.80000,31.70000,21.40000,34.80000,54.00000,46.90000,25.30000,15.72000,15.97000,1142.60000,357.00000,357.00000,1.00000,221.34778,0.66000,0.75000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1009.80000,1009.80000,nan,31.00000,30.10000,30.90000,20.40000,33.80000,53.00000,44.80000,23.90000,14.86800,15.09000,1144.90000,353.00000,355.00000,0.70000,211.09731,0.38000,0.63000,127.21125,34.76269,11.00000,14.00000,5.00000,8.00000,nan,15.00000,248.80400,nan,19.61000
20,2.00000,1008.50000,1008.50000,nan,30.90000,30.20000,30.90000,20.40000,33.70000,53.00000,44.60000,23.80000,14.80600,15.03000,1143.90000,352.00000,356.00000,0.60000,200.77225,0.22000,0.58000,127.21117,34.76271,22.00000,25.00000,11.00000,14.00000,nan,11.10000,250.97500,nan,32.04500
30,3.00000,1007.70000,1007.70000,nan,30.80000,30.10000,30.80000,20.40000,33.60000,54.00000,44.40000,23.80000,14.81900,15.04000,1143.30000,352.00000,357.00000,0.60000,195.42216,0.16000,0.58000,127.21113,34.76273,29.00000,32.00000,17.00000,20.00000,nan,7.50000,253.99900,nan,37.91700
40,4.50000,1006.70000,1006.70000,nan,30.65000,30.10000,30.65000,20.25000,33.45000,54.00000,44.00000,23.65000,14.76250,14.98500,1142.75000,351.50000,357.50000,0.65000,197.03777,0.19000,0.62000,127.21110,34.76275,38.00000,41.00000,25.00000,28.00000,nan,5.65000,259.58850,nan,40.25800
50,6.50000,1005.65000,1005.65000,nan,30.55000,30.00000,30.50000,20.20000,33.30000,54.00000,43.70000,23.60000,14.73050,14.95000,1142.00000,351.00000,358.50000,0.70000,200.05024,0.25000,0.68500,127.21112,34.76278,48.00000,51.00000,35.00000,38.00000,nan,4.65000,263.65450,nan,37.11300
60,8.50000,1004.60000,1004.60000,nan,30.45000,30.05000,30.45000,20.30000,33.25000,54.50000,43.50000,23.70000,14.81550,15.04000,1141.05000,351.50000,360.50000,0.80000,200.93437,0.28500,0.74500,127.21116,34.76281,56.50000,59.50000,43.50000,46.50000,nan,4.75000,268.02800,nan,32.89450
70,10.50000,1003.40000,1003.40000,nan,30.40000,30.10000,30.40000,20.40000,33.20000,55.00000,43.35000,23.85000,14.93550,15.16500,1139.90000,352.00000,362.50000,0.85000,201.25051,0.31500,0.81000,127.21116,34.76284,67.50000,70.50000,55.00000,58.00000,nan,5.45000,273.50500,nan,32.77650
80,12.50000,1002.20000,1002.20000,nan,30.30000,30.10000,30.30000,20.50000,33.15000,56.00000,43.15000,24.00000,15.03400,15.26000,1138.75000,352.00000,364.50000,0.95000,201.40744,0.34500,0.88000,127.21117,34.76282,78.50000,81.50000,66.00000,69.00000,nan,5.30000,270.23850,nan,32.02850
