HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1015.00000,1015.00000,nan,29.90000,28.60000,29.80000,23.90000,33.30000,70.00000,42.20000,29.50000,18.29300,18.63000,1152.50000,378.00000,378.00000,1.50000,225.00000,1.06000,1.06000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1014.30000,1014.30000,nan,29.60000,28.30000,29.50000,23.60000,32.90000,70.00000,41.30000,29.10000,18.04800,18.38000,1153.10000,377.00000,378.00000,1.80000,204.39031,0.73000,1.61000,127.21121,34.76272,6.00000,9.00000,3.00000,6.00000,nan,12.10000,262.03200,nan,20.44200
20,2.00000,1013.20000,1013.20000,nan,29.00000,27.90000,29.00000,22.80000,32.30000,69.00000,40.10000,27.70000,17.17700,17.48000,1154.50000,372.00000,374.00000,2.20000,193.65042,0.51000,2.10000,127.21114,34.76279,16.00000,19.00000,9.00000,12.00000,nan,9.40000,267.65400,nan,31.87700
30,3.50000,1012.00000,1012.00000,nan,28.75000,27.75000,28.75000,22.55000,31.95000,68.50000,39.45000,27.15000,16.86200,17.15000,1154.30000,370.00000,374.00000,2.50000,190.05355,0.44500,2.51000,127.21115,34.76288,26.50000,29.50000,18.50000,21.50000,nan,7.15000,279.11350,nan,33.83300
40,5.00000,1010.80000,1010.80000,nan,28.70000,27.80000,28.70000,22.80000,31.90000,71.00000,39.30000,27.70000,17.22000,17.52000,1153.00000,372.00000,378.00000,2.80000,190.23202,0.50000,2.77000,127.21119,34.76294,37.00000,40.00000,30.00000,33.00000,nan,7.10000,292.93300,nan,32.26500
50,6.00000,1009.90000,1009.90000,nan,28.70000,27.80000,28.60000,23.00000,31.90000,72.00000,39.20000,28.10000,17.46000,17.77000,1152.00000,373.00000,380.00000,3.00000,190.44245,0.54000,2.93000,127.21119,34.76298,45.00000,48.00000,38.00000,41.00000,nan,7.50000,300.47000,nan,33.76000
60,7.50000,1008.70000,1008.70000,nan,28.60000,27.90000,28.60000,23.30000,32.00000,72.50000,39.05000,28.50000,17.76400,18.08500,1150.50000,374.50000,383.50000,3.25000,190.75536,0.60500,3.18500,127.21119,34.76304,56.00000,59.00000,50.00000,53.00000,nan,7.50000,309.93050,nan,37.68500
70,9.00000,1007.50000,1007.50000,nan,28.50000,27.90000,28.50000,23.40000,31.90000,74.00000,38.90000,28.70000,17.91500,18.24000,1149.40000,375.00000,386.00000,3.50000,190.89172,0.66000,3.43000,127.21120,34.76309,66.00000,69.00000,62.00000,65.00000,nan,6.90000,316.64900,nan,40.19400
80,10.50000,1006.50000,1006.50000,nan,28.30000,27.70000,28.30000,23.00000,31.55000,72.50000,38.25000,27.90000,17.43050,17.74000,1149.55000,372.50000,384.00000,3.75000,191.24987,0.73000,3.67000,127.21119,34.76312,75.50000,78.50000,73.50000,76.50000,nan,5.90000,318.63100,nan,43.80100
90,12.50000,1005.30000,1005.30000,nan,27.95000,27.50000,27.95000,22.50000,31.15000,72.00000,37.60000,27.15000,16.94700,17.24000,1149.65000,369.00000,382.50000,4.05000,191.51768,0.81000,3.97500,127.21116,34.76320,86.00000,89.00000,86.00000,89.00000,nan,5.25000,322.09900,nan,52.85500
