HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1011.00000,1011.00000,nan,27.20000,26.30000,27.20000,24.30000,30.70000,84.00000,35.90000,30.20000,18.76700,19.13000,1157.90000,384.00000,384.00000,0.10000,0.00000,0.00000,-0.10000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1009.80000,1009.80000,nan,27.30000,26.50000,27.30000,23.90000,30.80000,81.00000,36.20000,29.40000,18.33600,18.68000,1156.30000,381.00000,383.00000,0.30000,237.99462,0.24000,0.15000,127.21133,34.76267,11.00000,14.00000,4.00000,7.00000,nan,13.20000,244.99200,nan,4.07900
20,2.00000,1008.60000,1008.60000,nan,27.40000,26.70000,27.40000,23.50000,30.80000,79.00000,36.40000,28.80000,17.98500,18.31000,1154.90000,378.00000,381.00000,0.70000,228.50353,0.52000,0.46000,127.21130,34.76267,21.00000,24.00000,8.00000,11.00000,nan,10.10000,245.17700,nan,8.79100
30,3.00000,1007.80000,1007.80000,nan,27.50000,26.80000,27.50000,23.40000,30.80000,78.00000,36.50000,28.50000,17.80700,18.13000,1153.90000,376.00000,381.00000,1.10000,226.48787,0.79000,0.75000,127.21128,34.76267,28.00000,31.00000,13.00000,16.00000,nan,7.20000,245.34900,nan,13.19400
40,4.50000,1006.75000,1006.75000,nan,27.50000,26.95000,27.50000,23.15000,30.80000,77.00000,36.65000,28.25000,17.64100,17.96000,1152.60000,374.50000,381.00000,1.65000,225.24381,1.18000,1.17000,127.21126,34.76268,37.00000,40.00000,20.50000,23.50000,nan,6.20000,245.73750,nan,18.74850
50,6.00000,1005.70000,1005.70000,nan,27.50000,27.00000,27.50000,23.00000,30.80000,76.00000,36.60000,27.90000,17.45600,17.77000,1151.60000,373.00000,381.00000,2.20000,224.81337,1.53000,1.54000,127.21124,34.76269,47.00000,50.00000,28.00000,31.00000,nan,6.30000,246.33600,nan,22.82800
60,7.50000,1004.80000,1004.80000,nan,27.45000,27.00000,27.45000,22.90000,30.70000,76.00000,36.45000,27.80000,17.39700,17.70500,1150.85000,373.00000,381.50000,2.60000,224.68691,1.82000,1.84000,127.21124,34.76270,55.00000,58.00000,37.00000,40.00000,nan,5.50000,247.39600,nan,24.42600
70,9.50000,1003.60000,1003.60000,nan,27.35000,27.00000,27.35000,23.00000,30.60000,77.00000,36.20000,27.90000,17.46100,17.77000,1149.85000,373.00000,383.50000,3.00000,224.72846,2.10000,2.12000,127.21129,34.76274,65.50000,68.50000,50.50000,53.50000,nan,5.35000,250.28700,nan,22.28700
80,11.50000,1002.25000,1002.25000,nan,27.25000,27.00000,27.25000,23.00000,30.50000,78.00000,35.95000,27.95000,17.53000,17.84500,1148.70000,373.00000,385.50000,3.15000,224.80709,2.22000,2.23500,127.21137,34.76279,77.50000,80.50000,66.00000,69.00000,nan,6.15000,260.25650,nan,14.22200
90,13.00000,1001.20000,1001.20000,nan,27.10000,27.00000,27.20000,23.00000,30.40000,78.00000,35.80000,28.00000,17.57400,17.89000,1147.80000,373.00000,387.00000,3.20000,225.00000,2.24000,2.24000,127.21145,34.76284,86.00000,89.00000,77.00000,80.00000,nan,5.90000,292.86300,nan,6.40000
100,14.50000,1000.30000,1000.30000,nan,27.05000,27.00000,27.10000,23.05000,30.35000,79.00000,35.65000,28.00000,17.60550,17.92000,1146.95000,373.00000,387.50000,3.15000,224.93555,2.22000,2.22500,127.21152,34.76288,95.00000,98.00000,82.50000,85.50000,nan,5.60000,175.40100,nan,7.28950
110,16.50000,999.00000,999.00000,nan,27.00000,27.10000,27.00000,23.05000,30.25000,79.00000,35.45000,28.00000,17.61900,17.93500,1145.80000,373.00000,389.50000,3.10000,224.73718,2.17000,2.19000,127.21155,34.76295,106.00000,109.00000,90.50000,93.50000,nan,5.75000,10.14550,nan,14.67900
120,18.50000,997.70000,997.70000,nan,27.05000,27.25000,27.05000,23.05000,30.35000,79.00000,35.50000,28.00000,17.65550,17.97500,1144.05000,372.00000,391.00000,3.00000,224.18735,2.08500,2.14500,127.21164,34.76303,118.00000,121.00000,103.00000,106.00000,nan,5.85000,24.49550,nan,26.00200
130,20.00000,996.70000,996.70000,nan,27.20000,27.50000,27.30000,23.10000,30.50000,78.00000,35.90000,28.10000,17.71300,18.03000,1142.40000,372.00000,392.00000,2.90000,223.74555,2.01000,2.10000,127.21172,34.76306,126.00000,129.00000,111.00000,114.00000,nan,5.50000,34.76200,nan,33.23400
140,21.50000,995.80000,995.80000,nan,27.30000,27.65000,27.35000,23.10000,30.60000,78.00000,36.05000,28.05000,17.70800,18.03000,1141.00000,371.50000,393.00000,2.80000,223.05485,1.92000,2.05500,127.21174,34.76308,134.50000,137.50000,118.50000,121.50000,nan,5.60000,35.85750,nan,35.11900
150,23.50000,994.50000,994.50000,nan,27.25000,27.70000,27.35000,23.00000,30.55000,77.50000,36.05000,27.95000,17.65450,17.97500,1139.60000,371.00000,394.00000,2.65000,221.82017,1.78500,1.99500,127.21175,34.76312,146.00000,149.00000,131.50000,134.50000,nan,5.80000,33.06450,nan,40.04400
