HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1010.00000,1010.00000,nan,31.70000,30.80000,31.70000,24.60000,35.30000,66.00000,46.60000,30.80000,19.16600,19.54000,1139.40000,379.00000,379.00000,1.20000,233.79741,0.97000,0.71000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.50000,1008.10000,1008.10000,nan,31.10000,30.40000,31.05000,23.10000,34.45000,62.50000,45.10000,28.20000,17.58400,17.90000,1140.60000,369.50000,372.00000,1.05000,262.44093,1.05500,0.14000,127.21120,34.76268,17.50000,20.50000,18.50000,21.50000,nan,8.30000,242.71250,nan,31.08550
30,3.00000,1006.90000,1006.90000,nan,30.70000,30.10000,30.70000,23.10000,34.00000,64.00000,44.20000,28.10000,17.53500,17.85000,1140.70000,369.00000,373.00000,1.20000,265.60129,1.17000,0.09000,127.21122,34.76267,28.00000,31.00000,29.00000,32.00000,nan,7.10000,238.35500,nan,32.07200
40,4.00000,1006.00000,1006.00000,nan,30.50000,30.00000,30.50000,23.10000,33.80000,65.00000,43.60000,28.30000,17.65500,17.97000,1140.50000,370.00000,375.00000,1.20000,264.47246,1.24000,0.12000,127.21125,34.76266,35.00000,38.00000,35.00000,38.00000,nan,7.50000,235.19300,nan,30.67400
50,5.50000,1004.80000,1004.80000,nan,30.25000,29.85000,30.25000,23.20000,33.60000,66.00000,43.05000,28.35000,17.73900,18.06000,1140.00000,370.00000,377.50000,1.35000,262.64091,1.35500,0.17500,127.21126,34.76267,46.50000,49.50000,45.00000,48.00000,nan,7.05000,236.46650,nan,28.79050
60,7.50000,1003.50000,1003.50000,nan,30.05000,29.75000,30.05000,23.15000,33.40000,66.50000,42.60000,28.30000,17.72850,18.04500,1139.20000,370.00000,379.50000,1.55000,261.31106,1.50500,0.23000,127.21130,34.76272,58.50000,61.50000,56.00000,59.00000,nan,5.75000,242.02950,nan,22.56100
70,9.00000,1002.50000,1002.50000,nan,29.90000,29.70000,30.00000,23.10000,33.30000,67.00000,42.30000,28.20000,17.68800,18.01000,1138.60000,370.00000,380.00000,1.60000,260.47998,1.61000,0.27000,127.21136,34.76273,67.00000,70.00000,62.00000,65.00000,nan,5.50000,236.82500,nan,17.00300
80,11.00000,1001.43333,1001.43333,nan,29.83333,29.70000,29.83333,23.13333,33.13333,67.33333,41.96667,28.23333,17.73833,18.06000,1137.76667,370.00000,382.00000,1.76667,259.56818,1.72000,0.31667,127.21139,34.76270,76.66667,79.66667,73.00000,76.00000,nan,4.90000,222.94900,nan,17.20133
90,13.00000,1000.30000,1000.30000,nan,29.70000,29.70000,29.80000,23.20000,33.10000,68.00000,41.70000,28.40000,17.87300,18.20000,1136.80000,370.00000,384.00000,1.90000,258.50856,1.82000,0.37000,127.21138,34.76269,86.00000,89.00000,85.00000,88.00000,nan,4.90000,221.92900,nan,18.16000
100,14.50000,999.40000,999.40000,nan,29.65000,29.70000,29.70000,23.30000,33.05000,68.00000,41.55000,28.45000,17.90400,18.23500,1135.95000,370.00000,385.50000,1.90000,257.45493,1.86500,0.41500,127.21140,34.76273,94.50000,97.50000,95.50000,98.50000,nan,5.45000,228.23450,nan,14.62750
110,16.50000,998.20000,998.20000,nan,29.55000,29.70000,29.60000,23.25000,32.95000,69.00000,41.35000,28.40000,17.90850,18.23500,1134.95000,370.00000,386.50000,2.00000,256.10427,1.92000,0.47500,127.21147,34.76279,105.50000,108.50000,107.00000,110.00000,nan,5.65000,251.50200,nan,4.99350
