HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,30.40000,29.40000,30.30000,24.80000,34.10000,72.00000,43.40000,31.20000,19.42200,19.81000,1146.40000,383.00000,383.00000,0.60000,233.13010,0.48000,0.36000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,1010.50000,1010.50000,nan,29.40000,28.50000,29.40000,23.60000,32.80000,71.00000,41.00000,29.00000,18.05400,18.39000,1149.30000,376.00000,378.00000,0.90000,228.87126,0.71000,0.62000,127.21126,34.76272,13.00000,16.00000,10.00000,13.00000,nan,14.80000,253.69900,nan,18.13700
30,2.00000,1009.30000,1009.30000,nan,29.30000,28.50000,29.30000,23.40000,32.70000,71.00000,40.80000,28.80000,17.92100,18.25000,1148.40000,375.00000,378.00000,1.20000,226.38035,0.85000,0.81000,127.21125,34.76274,24.00000,27.00000,16.00000,19.00000,nan,11.10000,252.05400,nan,25.32300
40,3.50000,1008.05000,1008.05000,nan,29.15000,28.50000,29.15000,23.40000,32.55000,71.00000,40.40000,28.75000,17.93200,18.26000,1147.60000,375.00000,380.00000,1.35000,224.40319,0.95000,0.97000,127.21128,34.76275,35.00000,38.00000,23.00000,26.00000,nan,6.65000,247.92050,nan,25.32950
50,5.50000,1006.85000,1006.85000,nan,29.05000,28.40000,29.00000,23.50000,32.40000,72.00000,40.05000,28.85000,17.99950,18.33000,1146.70000,375.00000,382.00000,1.50000,221.77548,1.00500,1.12500,127.21130,34.76276,45.50000,48.50000,31.50000,34.50000,nan,5.30000,248.84450,nan,22.98600
60,7.50000,1005.55000,1005.55000,nan,28.95000,28.50000,28.95000,23.60000,32.35000,73.00000,39.85000,29.00000,18.14700,18.48000,1145.45000,375.00000,384.50000,1.65000,219.69401,1.05000,1.26500,127.21131,34.76282,57.00000,60.00000,43.50000,46.50000,nan,5.95000,265.32600,nan,20.11050
70,9.00000,1004.40000,1004.40000,nan,28.90000,28.50000,28.90000,23.60000,32.30000,73.00000,39.60000,29.00000,18.16700,18.50000,1144.50000,375.00000,386.00000,1.70000,218.24946,1.08000,1.37000,127.21134,34.76286,67.00000,70.00000,54.00000,57.00000,nan,7.00000,280.99600,nan,17.70400
80,10.50000,1003.20000,1003.20000,nan,28.75000,28.50000,28.75000,23.60000,32.15000,73.50000,39.40000,29.00000,18.19200,18.53000,1143.45000,375.00000,387.50000,1.85000,216.71420,1.10000,1.47500,127.21135,34.76286,78.50000,81.50000,64.50000,67.50000,nan,7.35000,282.57650,nan,16.18550
90,12.00000,1002.00000,1002.00000,nan,28.70000,28.50000,28.70000,23.60000,32.10000,74.00000,39.20000,29.10000,18.25000,18.59000,1142.40000,375.00000,389.00000,1.90000,215.50314,1.12000,1.57000,127.21135,34.76286,89.00000,92.00000,75.00000,78.00000,nan,6.70000,280.44600,nan,16.42500
100,13.50000,1001.10000,1001.10000,nan,28.55000,28.50000,28.60000,23.60000,32.00000,74.00000,38.95000,29.00000,18.22150,18.56000,1141.75000,375.00000,390.00000,2.00000,214.44235,1.13500,1.65500,127.21136,34.76292,96.50000,99.50000,85.00000,88.00000,nan,5.30000,301.24350,nan,18.15000
110,15.50000,1000.00000,1000.00000,nan,28.45000,28.45000,28.50000,23.50000,31.85000,75.00000,38.70000,28.85000,18.15150,18.48500,1140.95000,374.00000,391.00000,2.10000,213.19615,1.14500,1.75000,127.21143,34.76301,107.00000,110.00000,97.50000,100.50000,nan,5.25000,334.42900,nan,22.07750
120,17.50000,998.65000,998.65000,nan,28.40000,28.50000,28.40000,23.50000,31.80000,75.00000,38.50000,28.80000,18.15000,18.48500,1139.70000,374.00000,392.50000,2.15000,212.21655,1.15000,1.82500,127.21146,34.76301,119.00000,122.00000,110.50000,113.50000,nan,6.30000,343.44500,nan,21.97850
130,19.00000,997.60000,997.60000,nan,28.40000,28.60000,28.40000,23.50000,31.80000,75.00000,38.50000,28.90000,18.22300,18.56000,1138.50000,374.00000,394.00000,2.20000,211.59040,1.15000,1.87000,127.21144,34.76301,129.00000,132.00000,120.00000,123.00000,nan,6.40000,338.70700,nan,21.65100
140,20.50000,996.55000,996.55000,nan,28.30000,28.60000,28.35000,23.60000,31.70000,75.50000,38.35000,28.90000,18.25950,18.60000,1137.50000,374.00000,395.50000,2.20000,211.27156,1.16000,1.91000,127.21142,34.76306,138.00000,141.00000,129.00000,132.00000,nan,6.20000,338.49250,nan,26.90600
150,22.00000,995.50000,995.50000,nan,28.20000,28.60000,28.30000,23.50000,31.60000,76.00000,38.10000,28.90000,18.23200,18.57000,1136.70000,373.00000,396.00000,2.30000,211.09388,1.17000,1.94000,127.21144,34.76311,147.00000,150.00000,138.00000,141.00000,nan,6.30000,346.08500,nan,32.57700
160,23.50000,994.40000,994.40000,nan,28.15000,28.60000,28.20000,23.55000,31.55000,76.00000,37.95000,28.90000,18.27150,18.61000,1135.75000,373.00000,398.00000,2.30000,211.24451,1.18000,1.94500,127.21148,34.76313,157.00000,160.00000,150.50000,153.50000,nan,6.40000,353.59700,nan,32.63100
170,25.00000,993.30000,993.30000,nan,28.00000,28.60000,28.10000,23.60000,31.50000,77.00000,37.80000,28.90000,18.30900,18.65000,1134.80000,373.00000,399.00000,2.30000,211.39390,1.19000,1.95000,127.21150,34.76311,167.00000,170.00000,164.00000,167.00000,nan,6.60000,356.16000,nan,31.03400
180,26.50000,992.10000,992.10000,nan,27.95000,28.60000,28.05000,23.40000,31.35000,76.50000,37.50000,28.65000,18.16000,18.49500,1133.95000,372.50000,400.00000,2.30000,211.77976,1.20500,1.94500,127.21150,34.76315,177.50000,180.50000,175.50000,178.50000,nan,7.15000,355.85100,nan,35.26050
190,28.00000,990.90000,990.90000,nan,27.80000,28.60000,27.90000,23.20000,31.20000,76.00000,37.20000,28.40000,18.00100,18.33000,1133.10000,371.00000,400.00000,2.30000,212.37554,1.23000,1.94000,127.21153,34.76322,189.00000,192.00000,186.00000,189.00000,nan,7.60000,0.46500,nan,43.34700
200,29.00000,990.00000,990.00000,nan,27.70000,28.60000,27.90000,23.20000,31.10000,76.00000,37.10000,28.30000,17.98300,18.31000,1132.40000,370.00000,401.00000,2.30000,212.58571,1.24000,1.94000,127.21159,34.76325,196.00000,199.00000,193.00000,196.00000,nan,7.60000,6.76600,nan,47.54200
210,30.50000,988.85000,988.85000,nan,27.65000,28.60000,27.80000,23.30000,31.05000,77.00000,36.90000,28.45000,18.09800,18.43000,1131.25000,371.00000,403.50000,2.30000,213.17452,1.26500,1.93500,127.21165,34.76324,206.50000,209.50000,203.50000,206.50000,nan,7.05000,14.04750,nan,47.63000
220,32.50000,987.45000,987.45000,nan,27.55000,28.60000,27.70000,23.35000,30.95000,78.00000,36.65000,28.55000,18.16600,18.50000,1130.05000,371.00000,405.50000,2.30000,214.06814,1.29500,1.91500,127.21161,34.76323,219.00000,222.00000,217.00000,220.00000,nan,5.95000,10.64050,nan,44.38250
230,34.00000,986.50000,986.50000,nan,27.50000,28.60000,27.60000,23.20000,30.80000,78.00000,36.50000,28.30000,18.02800,18.36000,1129.30000,370.00000,406.00000,2.30000,214.64833,1.32000,1.91000,127.21157,34.76327,228.00000,231.00000,225.00000,228.00000,nan,6.00000,4.21300,nan,49.26400
240,35.50000,985.45000,985.45000,nan,27.35000,28.60000,27.55000,23.10000,30.75000,77.50000,36.25000,28.10000,17.93100,18.26000,1128.60000,369.00000,406.50000,2.30000,215.16414,1.33500,1.89500,127.21161,34.76335,237.50000,240.50000,234.00000,237.00000,nan,6.30000,7.76850,nan,58.24700
250,37.00000,984.40000,984.40000,nan,27.30000,28.60000,27.50000,23.10000,30.60000,78.00000,36.10000,28.10000,17.96400,18.29000,1127.60000,369.00000,408.00000,2.30000,215.53768,1.35000,1.89000,127.21172,34.76337,247.00000,250.00000,243.00000,246.00000,nan,6.40000,16.27300,nan,63.05700
260,38.50000,983.35000,983.35000,nan,27.20000,28.70000,27.40000,23.10000,30.55000,78.00000,35.95000,28.15000,17.98400,18.31500,1126.75000,369.00000,409.00000,2.30000,215.98204,1.36500,1.88000,127.21178,34.76334,256.00000,259.00000,251.50000,254.50000,nan,6.15000,21.88650,nan,61.30400
270,40.00000,982.30000,982.30000,nan,27.10000,28.70000,27.30000,23.00000,30.50000,78.00000,35.80000,28.00000,17.92700,18.25000,1125.90000,368.00000,410.00000,2.30000,216.08170,1.37000,1.88000,127.21175,34.76333,266.00000,269.00000,263.00000,266.00000,nan,6.20000,20.13800,nan,59.14300
280,41.50000,981.20000,981.20000,nan,27.05000,28.70000,27.25000,23.00000,30.40000,78.50000,35.65000,27.95000,17.90500,18.23000,1124.90000,368.00000,411.00000,2.30000,215.70982,1.35500,1.88500,127.21170,34.76339,275.50000,278.50000,272.00000,275.00000,nan,6.70000,14.10250,nan,64.63950
290,43.00000,980.10000,980.10000,nan,27.00000,28.70000,27.20000,23.00000,30.30000,79.00000,35.40000,27.90000,17.90000,18.23000,1124.00000,367.00000,412.00000,2.30000,215.33644,1.34000,1.89000,127.21171,34.76349,286.00000,289.00000,281.00000,284.00000,nan,6.90000,13.02700,nan,74.72800
300,44.50000,979.10000,979.10000,nan,26.85000,28.70000,27.05000,23.00000,30.15000,79.00000,35.15000,27.85000,17.88650,18.21000,1123.30000,367.00000,413.50000,2.30000,214.55341,1.30500,1.89500,127.21179,34.76352,295.00000,298.00000,290.00000,293.00000,nan,5.95000,17.48850,nan,80.68650
310,46.50000,977.95000,977.95000,nan,26.70000,28.70000,26.95000,23.00000,30.05000,80.00000,34.95000,27.90000,17.93400,18.26000,1122.40000,367.00000,415.50000,2.30000,213.12974,1.24000,1.90000,127.21187,34.76350,305.50000,308.50000,301.00000,304.00000,nan,5.05000,22.91400,nan,80.84300
