HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1013.00000,1013.00000,nan,25.40000,24.30000,25.40000,23.80000,28.80000,91.00000,32.30000,29.30000,18.22000,18.56000,1167.60000,385.00000,385.00000,0.50000,260.72740,0.49000,0.08000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1012.30000,1012.30000,nan,25.30000,24.30000,25.30000,23.80000,28.70000,91.00000,32.10000,29.30000,18.23000,18.57000,1167.00000,384.00000,385.00000,0.70000,263.38654,0.69000,0.08000,127.21132,34.76269,6.00000,9.00000,3.00000,6.00000,nan,10.40000,275.88300,nan,4.58900
20,2.50000,1011.05000,1011.05000,nan,25.25000,24.30000,25.20000,23.80000,28.60000,92.00000,31.95000,29.25000,18.20800,18.54500,1165.95000,384.00000,386.50000,1.15000,265.61994,1.17500,0.09000,127.21126,34.76273,17.00000,20.00000,9.50000,12.50000,nan,7.00000,275.16050,nan,14.38050
30,4.00000,1010.10000,1010.10000,nan,25.20000,24.30000,25.10000,23.70000,28.50000,92.00000,31.80000,29.20000,18.16600,18.50000,1165.20000,383.00000,388.00000,1.60000,266.46771,1.62000,0.10000,127.21121,34.76278,26.00000,29.00000,17.00000,20.00000,nan,5.50000,274.41100,nan,22.42800
40,5.50000,1009.05000,1009.05000,nan,25.10000,24.35000,25.10000,23.60000,28.45000,91.50000,31.70000,28.95000,18.02650,18.35500,1164.30000,382.50000,388.00000,2.00000,266.87529,2.01500,0.11000,127.21120,34.76281,35.00000,38.00000,24.50000,27.50000,nan,6.00000,272.96100,nan,26.75250
50,7.50000,1007.65000,1007.65000,nan,25.05000,24.40000,25.05000,23.25000,28.35000,90.00000,31.60000,28.40000,17.71600,18.03500,1163.10000,379.50000,387.00000,2.40000,267.04922,2.42500,0.12500,127.21124,34.76281,47.00000,50.00000,36.00000,39.00000,nan,5.90000,268.37800,nan,25.25250
60,9.50000,1006.45000,1006.45000,nan,25.00000,24.50000,25.00000,23.20000,28.30000,90.00000,31.50000,28.30000,17.68300,18.00000,1161.90000,379.00000,388.50000,2.70000,267.13229,2.69500,0.13500,127.21137,34.76279,57.00000,60.00000,48.00000,51.00000,nan,4.90000,252.82700,nan,14.94650
70,11.50000,1005.40000,1005.40000,nan,25.05000,24.60000,25.05000,23.30000,28.30000,90.00000,31.60000,28.40000,17.74100,18.06000,1160.55000,379.00000,389.50000,2.95000,266.94055,2.90000,0.15500,127.21148,34.76278,66.50000,69.50000,60.00000,63.00000,nan,4.80000,210.70750,nan,5.82500
80,13.50000,1004.20000,1004.20000,nan,25.05000,24.70000,25.10000,23.25000,28.30000,90.00000,31.60000,28.35000,17.74450,18.06500,1159.20000,379.00000,390.50000,3.05000,266.75331,3.08500,0.17500,127.21153,34.76283,77.00000,80.00000,71.50000,74.50000,nan,5.30000,94.89600,nan,2.75600
