HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,27.00000,26.00000,26.90000,22.90000,30.20000,78.00000,35.50000,27.70000,17.18700,17.49000,1161.00000,375.00000,375.00000,1.20000,311.95163,0.89000,-0.80000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.50000,1011.25000,1011.25000,nan,27.30000,26.35000,27.30000,22.75000,30.50000,76.00000,36.15000,27.50000,17.07700,17.37500,1158.85000,373.50000,374.00000,1.45000,282.57245,1.39000,-0.31000,127.21111,34.76269,6.50000,9.50000,-6.00000,-3.00000,nan,6.60000,252.70500,nan,33.93450
20,3.50000,1009.90000,1009.90000,nan,27.55000,26.75000,27.50000,22.55000,30.70000,74.00000,36.65000,27.10000,16.87350,17.16500,1156.60000,371.00000,374.00000,1.85000,271.72149,1.83000,-0.05500,127.21105,34.76272,18.50000,21.50000,1.50000,4.50000,nan,5.70000,253.35050,nan,45.43900
30,5.00000,1009.00000,1009.00000,nan,27.60000,26.90000,27.60000,22.40000,30.80000,73.00000,36.80000,26.90000,16.76700,17.05000,1155.40000,370.00000,374.00000,2.00000,271.13442,2.02000,-0.04000,127.21114,34.76273,27.00000,30.00000,14.00000,17.00000,nan,5.20000,251.36700,nan,36.73500
40,6.50000,1008.00000,1008.00000,nan,27.75000,27.05000,27.70000,22.30000,30.85000,72.50000,37.05000,26.75000,16.69250,16.97500,1154.00000,369.00000,374.50000,2.15000,271.05118,2.18000,-0.04000,127.21125,34.76271,35.00000,38.00000,28.50000,31.50000,nan,5.70000,240.22350,nan,27.66350
50,8.50000,1006.65000,1006.65000,nan,27.80000,27.20000,27.80000,22.20000,30.90000,71.50000,37.20000,26.55000,16.59550,16.87500,1152.25000,367.50000,375.00000,2.35000,270.35959,2.39000,-0.01500,127.21134,34.76271,47.00000,50.00000,44.50000,47.50000,nan,5.95000,230.61800,nan,20.75650
60,10.50000,1005.35000,1005.35000,nan,27.75000,27.30000,27.75000,22.10000,30.85000,71.00000,37.10000,26.45000,16.52850,16.80500,1150.85000,367.00000,376.00000,2.55000,269.55413,2.57000,0.02000,127.21144,34.76273,59.00000,62.00000,57.00000,60.00000,nan,6.10000,213.36750,nan,13.24700
70,12.00000,1004.20000,1004.20000,nan,27.70000,27.30000,27.70000,22.10000,30.80000,71.00000,37.00000,26.40000,16.49500,16.77000,1149.90000,366.00000,377.00000,2.70000,268.93117,2.68000,0.05000,127.21150,34.76270,69.00000,72.00000,67.00000,70.00000,nan,6.40000,186.77700,nan,14.33500
80,13.50000,1003.15000,1003.15000,nan,27.65000,27.35000,27.65000,22.00000,30.70000,71.00000,36.85000,26.30000,16.46850,16.74500,1148.95000,366.00000,378.00000,2.75000,268.23281,2.75500,0.08500,127.21153,34.76268,78.00000,81.00000,78.00000,81.00000,nan,6.35000,174.17750,nan,16.66350
