HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,31.90000,30.90000,31.80000,22.10000,35.00000,56.00000,47.10000,26.40000,16.38300,16.66000,1142.90000,362.00000,362.00000,1.10000,267.91743,1.10000,0.04000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1010.90000,1010.90000,nan,31.40000,30.50000,31.40000,21.30000,34.40000,55.00000,45.90000,25.30000,15.69200,15.94000,1143.90000,358.00000,359.00000,1.20000,266.08843,1.17000,0.08000,127.21124,34.76270,10.00000,13.00000,5.00000,8.00000,nan,11.80000,252.38600,nan,20.58700
20,2.00000,1009.80000,1009.80000,nan,31.00000,30.10000,30.90000,20.80000,33.80000,54.00000,44.80000,24.40000,15.17000,15.40000,1144.70000,355.00000,358.00000,1.30000,265.42608,1.25000,0.10000,127.21119,34.76272,19.00000,22.00000,10.00000,13.00000,nan,9.20000,251.31700,nan,30.36300
30,3.00000,1009.10000,1009.10000,nan,30.70000,29.90000,30.60000,20.40000,33.50000,54.00000,44.00000,23.80000,14.81100,15.03000,1145.30000,353.00000,357.00000,1.30000,264.84442,1.33000,0.12000,127.21120,34.76272,26.00000,29.00000,15.00000,18.00000,nan,6.80000,249.42200,nan,32.26600
40,4.50000,1008.05000,1008.05000,nan,30.55000,29.90000,30.50000,20.10000,33.30000,53.50000,43.75000,23.40000,14.57650,14.79000,1144.70000,351.50000,357.00000,1.45000,264.68090,1.45000,0.13500,127.21126,34.76272,35.50000,38.50000,22.00000,25.00000,nan,6.25000,244.40600,nan,27.77750
50,6.00000,1006.90000,1006.90000,nan,30.50000,29.90000,30.50000,19.90000,33.20000,53.00000,43.60000,23.20000,14.44800,14.66000,1143.70000,350.00000,357.00000,1.60000,264.14399,1.56000,0.16000,127.21130,34.76272,45.00000,48.00000,31.00000,34.00000,nan,6.60000,241.42200,nan,23.39400
60,7.50000,1005.85000,1005.85000,nan,30.45000,29.95000,30.45000,19.95000,33.20000,53.00000,43.55000,23.20000,14.47150,14.68500,1142.70000,350.00000,358.50000,1.65000,263.43124,1.65000,0.19000,127.21133,34.76275,55.00000,58.00000,40.00000,43.00000,nan,6.20000,247.30450,nan,19.60550
70,9.50000,1004.60000,1004.60000,nan,30.40000,30.00000,30.40000,20.00000,33.15000,54.00000,43.40000,23.30000,14.54250,14.75500,1141.40000,350.00000,360.50000,1.75000,262.49140,1.74500,0.23000,127.21141,34.76281,65.50000,68.50000,51.50000,54.50000,nan,5.35000,262.11800,nan,11.00200
80,12.00000,1003.33333,1003.33333,nan,30.33333,30.03333,30.33333,20.00000,33.10000,54.00000,43.23333,23.33333,14.59733,14.81333,1140.20000,350.00000,362.00000,1.86667,260.69006,1.83000,0.30000,127.21149,34.76281,77.33333,80.33333,64.00000,67.00000,nan,4.33333,244.63633,nan,4.13033
90,14.50000,1002.25000,1002.25000,nan,30.30000,30.10000,30.30000,20.10000,33.00000,54.00000,43.10000,23.40000,14.65450,14.87000,1139.10000,350.00000,363.50000,1.90000,258.28040,1.88000,0.39000,127.21151,34.76278,87.00000,90.00000,74.50000,77.50000,nan,4.00000,201.33600,nan,5.57050
100,16.50000,1001.10000,1001.10000,nan,30.20000,30.10000,30.20000,20.10000,32.95000,55.00000,42.90000,23.40000,14.68200,14.90500,1138.15000,350.00000,365.00000,1.95000,255.60767,1.89000,0.48500,127.21153,34.76276,97.00000,100.00000,85.00000,88.00000,nan,5.30000,178.86300,nan,7.19700
110,18.00000,1000.10000,1000.10000,nan,30.10000,30.10000,30.10000,20.10000,32.90000,55.00000,42.70000,23.40000,14.69600,14.91000,1137.30000,350.00000,366.00000,2.00000,253.49564,1.89000,0.56000,127.21157,34.76273,106.00000,109.00000,93.00000,96.00000,nan,5.90000,159.86500,nan,10.65600
120,20.00000,999.00000,999.00000,nan,30.03333,30.10000,30.06667,20.10000,32.76667,55.00000,42.50000,23.40000,14.72367,14.94333,1136.33333,350.00000,368.00000,2.00000,250.28116,1.86000,0.66667,127.21166,34.76273,116.33333,119.33333,104.00000,107.00000,nan,4.90000,133.23433,nan,16.83600
130,22.50000,997.80000,997.80000,nan,29.90000,30.10000,30.00000,20.10000,32.70000,55.50000,42.25000,23.50000,14.75000,14.97000,1135.40000,349.50000,369.50000,2.00000,246.02283,1.81000,0.80500,127.21173,34.76279,126.50000,129.50000,117.50000,120.50000,nan,3.85000,99.30950,nan,19.13800
140,24.50000,996.80000,996.80000,nan,29.85000,30.10000,29.90000,20.10000,32.60000,56.00000,42.05000,23.40000,14.74800,14.97000,1134.55000,349.00000,370.50000,2.00000,242.33573,1.75500,0.92000,127.21171,34.76283,135.50000,138.50000,131.00000,134.00000,nan,4.85000,87.68100,nan,17.37300
150,26.50000,995.45000,995.45000,nan,29.75000,30.15000,29.85000,20.05000,32.50000,56.00000,41.85000,23.40000,14.73950,14.96000,1133.35000,349.00000,372.00000,2.00000,238.66596,1.70000,1.03500,127.21175,34.76282,147.50000,150.50000,145.50000,148.50000,nan,6.50000,91.10400,nan,19.96000
160,28.00000,994.40000,994.40000,nan,29.70000,30.20000,29.80000,20.00000,32.40000,56.00000,41.60000,23.40000,14.74700,14.97000,1132.40000,349.00000,373.00000,2.00000,235.99251,1.66000,1.12000,127.21180,34.76284,157.00000,160.00000,155.00000,158.00000,nan,6.10000,86.61900,nan,25.01100
170,29.50000,993.45000,993.45000,nan,29.60000,30.20000,29.70000,20.05000,32.40000,56.00000,41.45000,23.40000,14.76650,14.99000,1131.50000,348.50000,374.50000,2.00000,233.93059,1.62000,1.18000,127.21183,34.76290,166.00000,169.00000,162.50000,165.50000,nan,5.80000,73.89500,nan,29.14150
180,31.50000,992.20000,992.20000,nan,29.55000,30.20000,29.65000,20.10000,32.30000,57.00000,41.25000,23.40000,14.79400,15.01500,1130.45000,348.00000,376.50000,2.00000,231.18377,1.56000,1.25500,127.21183,34.76295,177.00000,180.00000,174.00000,177.00000,nan,5.60000,62.88150,nan,30.92750
190,33.50000,991.10000,991.10000,nan,29.45000,30.20000,29.60000,20.10000,32.20000,57.00000,41.05000,23.40000,14.82300,15.04500,1129.40000,348.00000,377.50000,2.00000,228.88198,1.49500,1.30500,127.21185,34.76291,187.50000,190.50000,187.00000,190.00000,nan,5.00000,70.42600,nan,31.72600
200,35.50000,989.95000,989.95000,nan,29.40000,30.30000,29.50000,20.10000,32.20000,57.00000,40.95000,23.50000,14.88900,15.11500,1128.30000,348.00000,379.50000,2.00000,226.65429,1.42500,1.34500,127.21193,34.76290,197.50000,200.50000,198.50000,201.50000,nan,5.10000,77.46350,nan,38.30800
210,37.50000,988.85000,988.85000,nan,29.30000,30.30000,29.45000,20.15000,32.10000,58.00000,40.75000,23.50000,14.91800,15.14500,1127.25000,348.00000,380.50000,1.90000,225.10513,1.36500,1.36000,127.21196,34.76297,207.50000,210.50000,205.50000,208.50000,nan,4.95000,67.63950,nan,43.23050
220,39.50000,987.65000,987.65000,nan,29.25000,30.30000,29.40000,20.10000,32.05000,58.00000,40.55000,23.45000,14.91450,15.14000,1126.20000,348.00000,382.50000,1.90000,224.02531,1.30000,1.34500,127.21191,34.76306,218.00000,221.00000,214.00000,217.00000,nan,5.70000,53.27300,nan,43.86150
230,41.00000,986.70000,986.70000,nan,29.20000,30.30000,29.30000,20.10000,31.90000,58.00000,40.30000,23.40000,14.87800,15.10000,1125.40000,348.00000,383.00000,1.80000,223.21009,1.24000,1.32000,127.21189,34.76308,227.00000,230.00000,224.00000,227.00000,nan,5.80000,48.90900,nan,44.09100
240,43.00000,985.60000,985.60000,nan,29.06667,30.30000,29.23333,20.00000,31.83333,58.00000,40.10000,23.30000,14.85600,15.08000,1124.56667,347.00000,384.33333,1.73333,221.96266,1.16000,1.29000,127.21198,34.76308,237.00000,240.00000,237.66667,240.66667,nan,4.86667,55.14533,nan,50.24033
250,45.50000,984.35000,984.35000,nan,28.95000,30.30000,29.10000,20.00000,31.75000,58.00000,39.85000,23.30000,14.85550,15.08000,1123.50000,347.00000,386.00000,1.65000,220.39135,1.05500,1.24000,127.21213,34.76311,248.00000,251.00000,248.50000,251.50000,nan,4.30000,60.29850,nan,63.31150
260,47.50000,983.35000,983.35000,nan,28.90000,30.30000,29.05000,20.00000,31.65000,59.00000,39.65000,23.25000,14.82550,15.05000,1122.80000,346.50000,387.00000,1.55000,219.35462,0.98000,1.19500,127.21219,34.76315,257.00000,260.00000,256.00000,259.00000,nan,4.45000,59.26600,nan,69.97450
270,49.50000,982.40000,982.40000,nan,28.80000,30.30000,29.00000,19.90000,31.55000,59.00000,39.45000,23.20000,14.80700,15.03000,1122.00000,346.00000,388.00000,1.45000,218.41271,0.90000,1.13500,127.21216,34.76313,266.00000,269.00000,264.00000,267.00000,nan,4.30000,59.74450,nan,67.57900
280,52.00000,981.20000,981.20000,nan,28.66667,30.30000,28.86667,19.90000,31.46667,59.00000,39.20000,23.16667,14.81433,15.03667,1121.00000,346.00000,389.33333,1.33333,216.18478,0.79000,1.08000,127.21208,34.76307,276.66667,279.66667,272.66667,275.66667,nan,4.56667,61.56200,nan,57.92700
290,54.50000,979.95000,979.95000,nan,28.60000,30.30000,28.80000,19.90000,31.35000,59.00000,39.00000,23.10000,14.79200,15.01000,1119.90000,345.00000,390.50000,1.25000,214.39031,0.70500,1.03000,127.21202,34.76310,288.00000,291.00000,281.50000,284.50000,nan,4.45000,55.60800,nan,55.34100
300,56.50000,978.95000,978.95000,nan,28.50000,30.40000,28.70000,19.90000,31.30000,59.50000,38.85000,23.10000,14.81250,15.03500,1119.05000,345.00000,392.00000,1.20000,213.28753,0.65000,0.99000,127.21205,34.76321,297.50000,300.50000,288.00000,291.00000,nan,4.70000,48.22250,nan,64.25050
310,58.50000,977.80000,977.80000,nan,28.40000,30.40000,28.65000,19.90000,31.20000,60.00000,38.60000,23.10000,14.81050,15.03500,1118.15000,345.00000,393.50000,1.10000,212.56814,0.61000,0.95500,127.21213,34.76327,307.50000,310.50000,298.00000,301.00000,nan,5.30000,48.15100,nan,74.15050
320,60.50000,976.75000,976.75000,nan,28.30000,30.40000,28.55000,19.85000,31.10000,60.00000,38.45000,23.00000,14.80000,15.02000,1117.20000,345.00000,394.50000,1.10000,211.32869,0.56000,0.92000,127.21219,34.76324,317.50000,320.50000,311.00000,314.00000,nan,4.75000,53.09600,nan,75.51950
330,62.50000,975.65000,975.65000,nan,28.25000,30.40000,28.50000,19.80000,31.00000,60.00000,38.25000,23.00000,14.80150,15.02000,1116.25000,344.50000,395.50000,1.00000,210.57923,0.52000,0.88000,127.21216,34.76319,327.00000,330.00000,321.50000,324.50000,nan,4.85000,55.43350,nan,70.49800
